participant,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label
MEG,3026,chunk37,FA1,30788075-30789795,1720,cds,2,C
MEG,3026,chunk37,FA1,30755490-30756590,1100,cds,2,C
MEG,3026,chunk37,FA1,30750290-30752220,1930,cds,2,C
MEG,3026,chunk37,FA1,30743970-30744860,890,cds,2,C
MEG,3026,chunk37,FA1,30764045-30765525,1480,cds,2,C
MEG,3026,chunk37,FA1,30784525-30787505,2980,cds,2,C
MEG,3026,chunk36,FC1,30144797-30145240,443,ads,1,A
MEG,3026,chunk36,FC1,30154939-30155557,618,ads,1,A
MEG,3026,chunk36,FC1,30171228-30171813,585,ads,1,A
MEG,3026,chunk36,FC1,30143130-30143725,595,ads,1,A
MEG,3026,chunk36,FC2,30149876-30153336,3460,ads,0,T
MEG,3026,chunk36,FC2,30155444-30157242,1798,junk,1,T
MEG,3026,chunk36,FA1,30134839-30136305,1466,ads,2,C
MEG,3026,chunk36,FA1,30137500-30139745,2245,ads,2,C
MEG,3026,chunk36,FA1,30145445-30146627,1182,cds,1,C
MEG,3026,chunk36,FA1,30152652-30155129,2477,ads,2,C
MEG,3026,chunk36,FA1,30143610-30144457,847,cds,1,C
MEG,3026,chunk36,FA1,30146878-30148298,1420,cds,1,C
MEG,3026,chunk36,FA1,30149177-30151754,2577,cds,1,C
MEG,3026,chunk36,FA1,30157692-30163206,5514,cds,2,C
MEG,3026,chunk36,FA1,30171966-30172474,508,cds,2,C
MEG,3026,chunk36,FA1,30141644-30142896,1252,ads,2,C
MEG,3026,chunk36,FA1,30169457-30171457,2000,cds,2,C
MEG,3026,chunk30,FC2,29451666-29453392,1726,ads,2,A
MEG,3026,chunk30,FC2,29486168-29490681,4513,ads,3,A
MEG,3026,chunk30,FC2,29492365-29494012,1647,ads,3,A
MEG,3026,chunk30,FC2,29444181-29446961,2780,ads,2,A
MEG,3026,chunk30,FC2,29494351-29496785,2434,ads,3,A
MEG,3026,chunk30,FC2,29483455-29486057,2602,ads,2,A
MEG,3026,chunk30,FC2,29448578-29450365,1787,ads,2,A
MEG,3026,chunk30,FC2,29447584-29448246,662,ads,2,A
MEG,3026,chunk30,FA1,29447116-29448181,1065,cds,2,C
MEG,3026,chunk30,FA1,29452804-29454659,1855,cds,2,C
MEG,3026,chunk30,FA1,29439896-29440584,688,cds,2,C
MEG,3026,chunk30,FA1,29434802-29435901,1099,cds,3,C
MEG,3026,chunk30,FA1,29468140-29470297,2157,cds,2,C
MEG,3026,chunk30,FA1,29436506-29438597,2091,cds,2,C
MEG,3026,chunk30,FA1,29455922-29457233,1311,cds,2,C
MEG,3026,chunk30,FA1,29489910-29492572,2662,cds,2,C
MEG,3026,chunk30,FA1,29449590-29450852,1262,cds,2,C
MEG,3026,chunk24,FA1,17209040-17211870,2830,cds,3,T
MEG,3026,chunk24,FA1,17224170-17224560,390,cds,3,T
MEG,3026,chunk24,FA1,17197730-17199150,1420,cds,2,T
MEG,3026,chunk24,FA1,17183670-17184160,490,cds,3,T
MEG,3026,chunk24,FA1,17194720-17195710,990,cds,3,T
MEG,3026,chunk24,FA1,17202500-17203700,1200,cds,3,T
MEG,3026,chunk24,FA1,17218110-17220010,1900,cds,2,T
MEG,3026,chunk24,FA1,17193460-17194320,860,cds,3,T
MEG,3026,chunk35,FC1,30116211-30117553,1342,ads,3,A
MEG,3026,chunk35,FC1,30093521-30095809,2288,ads,3,A
MEG,3026,chunk35,FC1,30067432-30070637,3205,ads,2,A
MEG,3026,chunk35,FC1,30092645-30093345,700,ads,3,A
MEG,3026,chunk35,FC1,30086599-30087742,1143,cds,2,T
MEG,3026,chunk35,FC1,30105989-30106727,738,ads,3,A
MEG,3026,chunk35,FC1,30084253-30085573,1320,cds,2,T
MEG,3026,chunk35,FC1,30103766-30104973,1207,ads,3,A
MEG,3026,chunk35,FC1,30091181-30091946,765,ads,3,A
MEG,3026,chunk35,FC1,30101464-30102458,994,ads,3,A
MEG,3026,chunk35,FC1,30088530-30090336,1806,ads,3,A
MEG,3026,chunk35,FC2,30087663-30088712,1049,cds,2,T
MEG,3026,chunk35,FC2,30085442-30086736,1294,cds,2,T
MEG,3026,chunk35,FA1,30111726-30112702,976,cds,3,C
MEG,3026,chunk35,FA1,30125843-30127568,1725,cds,3,A
MEG,3026,chunk35,FA1,30081488-30082365,877,cds,3,T
MEG,3026,chunk35,FA1,30123746-30124693,947,cds,3,C
MEG,3026,chunk35,FA1,30096689-30099721,3032,cds,3,C
MEG,3026,chunk35,FA1,30113569-30116211,2642,cds,3,C
MEG,3026,chunk35,FA1,30102433-30103701,1268,cds,3,C
MEG,3026,chunk35,FA1,30104969-30105993,1024,cds,3,C
MEG,3026,chunk35,FA1,30106900-30110726,3826,cds,3,C
MEG,3026,chunk35,FA1,30099832-30101886,2054,cds,3,C
MEG,3026,chunk9,FA1,5368920-5369390,470,cds,1,T
MEG,3026,chunk9,FA1,5356880-5357880,1000,cds,2,T
MEG,3026,chunk9,FA1,5408885-5409735,850,cds,2,T
MEG,3026,chunk9,FA1,5355410-5356070,660,cds,3,T
MEG,3026,chunk9,FA1,5366000-5367500,1500,cds,1,T
MEG,3026,chunk9,FA1,5407605-5408025,420,cds,1,T
MEG,3026,chunk2,FC2,1830498-1831143,645,ads,1,T
MEG,3026,chunk2,FA1,1807800-1811550,3750,cds,2,C
MEG,3026,chunk2,FA1,1797319-1797723,404,cds,2,C
MEG,3026,chunk2,FA1,1776755-1777675,920,cds,2,C
MEG,3026,chunk2,FA1,1773693-1774755,1062,cds,2,C
MEG,3026,chunk2,FA1,1831373-1832828,1455,cds,2,C
MEG,3026,chunk4,FC1,1912320-1913397,1077,ads,3,A
MEG,3026,chunk4,FC1,1916527-1917412,885,ads,2,A
MEG,3026,chunk4,FC1,1928830-1929829,999,ads,3,A
MEG,3026,chunk4,FC1,1919588-1920393,805,ads,3,A
MEG,3026,chunk4,FC1,1905044-1906386,1342,ads,3,A
MEG,3026,chunk4,FC1,1930264-1931863,1599,ads,3,A
MEG,3026,chunk4,FA1,1923896-1926941,3045,cds,3,C
MEG,3026,chunk4,FA1,1929808-1931548,1740,cds,3,C
MEG,3026,chunk4,FA1,1899344-1901334,1990,cds,3,C
MEG,3026,chunk4,FA1,1915598-1916633,1035,cds,3,C
MEG,3026,chunk4,FA1,1907254-1910457,3203,cds,3,C
MEG,3026,chunk4,FA1,1927545-1928870,1325,cds,3,C
MEG,3026,chunk4,FA1,1920493-1923169,2676,cds,3,C
MEG,3026,chunk4,FA1,1913870-1914373,503,cds,3,C
MEG,3026,chunk4,FA1,1937561-1939172,1611,cds,3,C
MEG,3026,chunk4,FA1,1942788-1943364,576,cds,3,C
MEG,3026,chunk4,FA1,1901555-1904109,2554,cds,3,C
MEG,3026,chunk4,FA1,1917536-1919108,1572,cds,3,C
MEG,3026,chunk4,FA1,1911280-1912288,1008,cds,3,C
MEG,6216,chunk17,FA1,6711635-6712377,742,cds,3,T
MEG,6216,chunk17,FA1,6728934-6730611,1677,ads,3,T
MEG,6216,chunk17,FA1,6709304-6709804,500,cds,2,T
MEG,6216,chunk17,FA1,6702967-6703886,919,cds,2,T
MEG,6216,chunk17,FA1,6704716-6705313,597,cds,2,T
MEG,6216,chunk17,FA1,6723530-6724724,1194,ads,3,T
MEG,6216,chunk17,FA1,6715571-6716942,1371,ads,2,T
MEG,6216,chunk38,FA3,23915287-23916379,1092,cds,3,T
MEG,6216,chunk38,FA3,23909905-23911139,1234,cds,2,T
MEG,6216,chunk38,FA3,23880290-23880817,527,cds,3,T
MEG,6216,chunk38,FA3,23875020-23875571,551,cds,2,T
MEG,6216,chunk38,FA3,23924678-23925716,1038,cds,1,T
MEG,6216,chunk38,FA3,23912261-23914202,1941,cds,3,T
MEG,6216,chunk38,FA3,23879061-23879661,600,cds,3,T
MEG,6216,chunk38,FA3,23908962-23909696,734,cds,2,T
MEG,6216,chunk38,FA3,23881267-23881936,669,cds,3,T
MEG,6216,chunk38,FA3,23916885-23917903,1018,cds,3,T
MEG,6216,chunk38,FA3,23927824-23929625,1801,cds,3,T
MEG,6216,chunk38,FA3,23877542-23878292,750,cds,3,T
MEG,6216,chunk23,MA1,13942999-13943596,597,cds,1,A
MEG,6216,chunk23,MA1,13944474-13945474,1000,ads,2,A
MEG,6216,chunk23,MA1,13972699-13973375,676,ads,2,A
MEG,6216,chunk23,MA1,13955423-13955977,554,ads,2,A
MEG,6216,chunk23,MA1,13965167-13966806,1639,cds,2,A
MEG,6216,chunk23,MA1,13961674-13962373,699,cds,1,A
MEG,6216,chunk23,MA1,13964384-13964707,323,junk,1,A
MEG,6216,chunk23,MA1,13957191-13958275,1084,cds,1,A
MEG,6216,chunk23,MA1,13969462-13970148,686,ads,1,A
MEG,6216,chunk23,MA1,13975242-13976171,929,ads,1,A
MEG,6216,chunk23,FA1,13945986-13946710,724,ads,2,A
MEG,6216,chunk23,FA1,13967500-13969238,1738,ads,3,A
MEG,6216,chunk23,FA1,13962915-13963951,1036,ads,2,A
MEG,6216,chunk23,FA1,13973815-13974431,616,ads,3,A
MEG,6216,chunk23,FA1,13922854-13926614,3760,cds,2,A
MEG,6216,chunk23,FA1,13931650-13932698,1048,cds,2,A
MEG,6216,chunk23,FA1,13953412-13954814,1402,ads,2,A
MEG,6216,chunk23,FA1,13959689-13960788,1099,cds,2,A
MEG,6216,chunk23,FA1,13956499-13956858,359,ads,2,A
MEG,6216,chunk23,FA1,13943423-13944067,644,ads,2,A
MEG,6216,chunk23,FA1,13936422-13939388,2966,cds,3,A
MEG,6216,chunk23,FA1,13928730-13930200,1470,cds,2,A
MEG,6216,chunk23,FA1,13976620-13978297,1677,cds,2,A
MEG,6216,chunk23,FA1,13979739-13980715,976,cds,2,A
MEG,6216,chunk23,FA1,13944400-13944698,298,ads,2,A
MEG,6216,chunk23,FA1,13934604-13935492,888,cds,2,A
MEG,6216,chunk36,MA1,19001353-19001936,583,ads,1,T
MEG,6216,chunk36,MA1,19002958-19003862,904,cds,3,T
MEG,6216,chunk36,MA1,19010267-19011227,960,cds,2,T
MEG,6216,chunk36,MA1,18999562-19000723,1161,ads,2,T
MEG,6216,chunk36,MA1,18992469-18993027,558,ads,2,A
MEG,6216,chunk36,FA1,18970587-18971487,900,cds,2,T
MEG,6216,chunk36,FA1,18991545-18993030,1485,cds,1,A
MEG,6216,chunk36,FA1,18988020-18988949,929,cds,2,T
MEG,6216,chunk36,FA1,18957381-18958180,799,cds,2,T
MEG,6216,chunk36,FA1,18984037-18985514,1477,cds,2,T
MEG,6216,chunk36,FA1,18955268-18956804,1536,cds,2,T
MEG,6216,chunk36,FA1,18989070-18989678,608,cds,2,T
MEG,6216,chunk36,FA1,18972476-18973290,814,cds,2,T
MEG,6216,chunk36,FA1,18961520-18963173,1653,cds,2,T
MEG,6216,chunk36,FA1,18976310-18977140,830,cds,2,A
MEG,6216,chunk36,FA1,18966668-18967131,463,cds,2,T
MEG,6216,chunk36,FA1,18958759-18959336,577,cds,2,T
MEG,6216,chunk36,FA1,18986505-18987778,1273,cds,2,T
MEG,6216,chunk36,FA1,18951459-18954819,3360,cds,2,T
MEG,6216,chunk36,FA1,18960390-18961360,970,cds,2,T
MEG,6216,chunk36,FA1,18979113-18980108,995,cds,2,A
MEG,6216,chunk36,FA1,18981724-18983237,1513,cds,2,T
MEG,6216,chunk31,MA1,18381912-18382565,653,ads,2,A
MEG,6216,chunk31,MA1,18424583-18425316,733,ads,3,A
MEG,6216,chunk31,MA1,18409927-18410800,873,ads,3,A
MEG,6216,chunk31,MA1,18385899-18386909,1010,ads,2,A
MEG,6216,chunk31,MA1,18421396-18422581,1185,ads,3,A
MEG,6216,chunk31,MA1,18408700-18409110,410,ads,3,A
MEG,6216,chunk31,MA1,18436770-18437295,525,ads,1,T
MEG,6216,chunk31,MA1,18419954-18420700,746,ads,3,A
MEG,6216,chunk31,FA1,18394375-18394928,553,ads,2,T
MEG,6216,chunk31,FA1,18433340-18434969,1629,ads,3,T
MEG,6216,chunk31,FA1,18418815-18419934,1119,ads,2,A
MEG,6216,chunk31,FA1,18430938-18433155,2217,ads,3,T
MEG,6216,chunk31,FA1,18382802-18383429,627,junk,2,T
MEG,6216,chunk31,FA1,18391831-18392307,476,ads,2,T
MEG,6216,chunk31,FA1,18421202-18421977,775,ads,3,A
MEG,6216,chunk31,FA1,18387012-18388061,1049,ads,2,T
MEG,6216,chunk48,MA1,29216456-29225763,9307,ads,2,A
MEG,6216,chunk48,MA1,29196464-29198337,1873,ads,3,A
MEG,6216,chunk48,MA1,29207411-29210318,2907,ads,3,A
MEG,6216,chunk48,MA1,29176233-29179985,3752,ads,3,A
MEG,6216,chunk48,MA1,29189164-29189641,477,ads,3,A
MEG,6216,chunk48,MA1,29198754-29199255,501,ads,3,A
MEG,6216,chunk48,MA1,29227513-29228827,1314,ads,2,A
MEG,6216,chunk48,MA1,29172094-29172662,568,ads,3,A
MEG,6216,chunk48,MA1,29200050-29200915,865,ads,3,A
MEG,6216,chunk48,MA1,29211517-29214724,3207,ads,2,A
MEG,6216,chunk48,MA1,29173657-29175482,1825,ads,3,A
MEG,6216,chunk48,MA1,29185867-29186469,602,ads,3,A
MEG,6216,chunk48,MA1,29186626-29187606,980,ads,3,A
MEG,6216,chunk48,FA3,29231126-29233806,2680,ads,2,A
MEG,6216,chunk48,FA3,29187780-29189313,1533,ads,3,A
MEG,6216,chunk48,FA3,29226148-29227149,1001,ads,2,A
MEG,6216,chunk48,FA3,29229053-29229653,600,ads,2,A
MEG,6216,chunk48,FA3,29182230-29186345,4115,ads,3,A
MEG,6216,chunk48,FA3,29190104-29191313,1209,ads,3,A
MEG,6216,chunk48,FA3,29191716-29194289,2573,ads,3,A
MEG,6216,chunk48,FA3,29230003-29230421,418,ads,2,A
MEG,6216,chunk48,FA3,29225421-29225810,389,ads,2,A
MEG,6216,chunk48,FA3,29215529-29216397,868,ads,1,A
MEG,6216,chunk48,FA1,29206983-29209536,2553,ads,2,A
MEG,6216,chunk48,FA1,29189637-29190472,835,ads,2,A
MEG,6216,chunk48,FA1,29182361-29183861,1500,ads,2,A
MEG,6216,chunk48,FA1,29172144-29174364,2220,ads,3,A
MEG,6216,chunk48,FA1,29200641-29206626,5985,ads,2,A
MEG,6216,chunk48,FA1,29175835-29176432,597,ads,2,A
MEG,6216,chunk48,FA1,29187668-29188030,362,ads,2,A
MEG,6216,chunk48,FA1,29179715-29180422,707,ads,2,A
MEG,6216,chunk48,FA4,29198759-29199961,1202,cds,1,A
MEG,6216,chunk48,FA4,29180908-29181938,1030,cds,1,A
MEG,6216,chunk48,FA4,29179973-29180705,732,cds,1,A
MEG,6216,chunk5,FA1,1848015-1849057,1042,cds,2,T
MEG,6216,chunk5,FA1,1850830-1851492,662,cds,2,T
MEG,6216,chunk5,FA1,1800526-1800880,354,cds,2,T
MEG,6216,chunk5,FA1,1856421-1857458,1037,cds,2,T
MEG,6216,chunk5,FA1,1859348-1860296,948,cds,2,T
MEG,6216,chunk5,FA1,1827115-1827514,399,cds,2,T
MEG,6216,chunk5,FA1,1846481-1847203,722,cds,2,T
MEG,6216,chunk34,MA1,18786658-18787824,1166,ads,2,A
MEG,6216,chunk34,MA1,18822971-18823874,903,cds,1,T
MEG,6216,chunk34,MA1,18813726-18815030,1304,ads,1,T
MEG,6216,chunk34,MA1,18812255-18812979,724,ads,2,T
MEG,6216,chunk34,MA1,18825157-18826664,1507,ads,2,T
MEG,6216,chunk34,MA1,18820427-18821410,983,ads,2,T
MEG,6216,chunk34,MA2,18792144-18793461,1317,ads,3,A
MEG,6216,chunk34,MA2,18789834-18791256,1422,ads,3,A
MEG,6216,chunk34,FA1,18814824-18815894,1070,ads,2,A
MEG,6216,chunk34,FA1,18830085-18832256,2171,cds,1,T
MEG,6216,chunk34,FA1,18832256-18834482,2226,ads,1,T
MEG,6216,chunk34,FA1,18836183-18838709,2526,ads,3,T
MEG,6216,chunk34,FA1,18805555-18806515,960,cds,2,T
MEG,6216,chunk34,FA1,18838993-18841110,2117,ads,3,T
MEG,6216,chunk3,FA1,1692677-1695500,2823,cds,3,T
MEG,6216,chunk3,FA1,1703499-1705718,2219,cds,3,T
MEG,6216,chunk3,FA1,1709139-1711751,2612,cds,3,T
MEG,6216,chunk3,FA1,1667400-1667741,341,cds,3,T
MEG,6216,chunk3,FA1,1715439-1716436,997,cds,3,T
MEG,6216,chunk3,FA1,1659591-1665559,5968,cds,3,T
MEG,6216,chunk3,FA1,1717671-1719221,1550,cds,2,T
MEG,6216,chunk3,FA1,1713130-1713575,445,cds,3,T
MEG,6216,chunk40,FA3,24059424-24061101,1677,cds,3,T
MEG,6216,chunk40,FA3,24065186-24065711,525,cds,3,T
MEG,6216,chunk40,FA3,24037334-24037709,375,junk,1,A
MEG,6216,chunk40,FA3,24061898-24063220,1322,cds,3,T
MEG,6216,chunk40,FA3,24071661-24072177,516,cds,3,T
MEG,6216,chunk40,FA3,24057949-24058855,906,cds,3,T
MEG,6216,chunk40,FA3,24080728-24082203,1475,ads,2,A
MEG,6216,chunk40,FA3,24046746-24047702,956,cds,3,T
MEG,6216,chunk40,FA3,24044935-24045985,1050,cds,3,T
MEG,6216,chunk40,FA3,24066661-24067039,378,cds,3,T
MEG,6216,chunk40,FA3,24033169-24034100,931,ads,1,A
MEG,6216,chunk40,FA1,24028949-24029542,593,cds,2,T
MEG,6216,chunk40,FA1,24031440-24032669,1229,cds,3,A
MEG,6216,chunk40,FA1,24022757-24023328,571,cds,2,T
MEG,6216,chunk40,FA1,24021688-24022329,641,cds,2,T
MEG,6216,chunk40,FA1,24030291-24031382,1091,cds,2,T
MEG,6216,chunk40,FA1,24023683-24024906,1223,cds,2,T
MEG,6216,chunk40,FA1,24043001-24043600,599,cds,3,C
MEG,6216,chunk40,FA1,24070525-24071254,729,cds,3,T
MEG,6216,chunk40,FA4,24079694-24080525,831,ads,2,A
MEG,6216,chunk26,MA1,14188060-14188512,452,ads,3,A
MEG,6216,chunk26,MA1,14179416-14179885,469,ads,3,A
MEG,6216,chunk26,MA1,14206058-14206761,703,ads,3,A
MEG,6216,chunk26,FA1,14183734-14185352,1618,cds,1,A
MEG,6216,chunk26,FA1,14203533-14205168,1635,cds,1,A
MEG,6216,chunk26,FA1,14172770-14173722,952,cds,1,A
MEG,6216,chunk26,FA1,14188912-14194065,5153,ads,3,A
MEG,6216,chunk26,FA1,14180284-14180716,432,cds,1,A
MEG,6216,chunk26,FA1,14177976-14178676,700,cds,1,A
MEG,6216,chunk42,MA1,24961640-24962670,1030,cds,2,T
MEG,6216,chunk42,MA1,24973340-24974100,760,cds,2,T
MEG,6216,chunk42,MA1,24955690-24956310,620,cds,2,T
MEG,6216,chunk42,MA1,24945780-24946740,960,cds,2,T
MEG,6216,chunk42,MA1,24963110-24964020,910,cds,2,T
MEG,6216,chunk42,MA1,24960015-24960555,540,cds,2,T
MEG,6216,chunk42,MA1,24936670-24937620,950,cds,2,T
MEG,2109,chunk12,MA1,14438361-14439010,649,ads,3,A
MEG,2109,chunk12,MA1,14435036-14435728,692,ads,2,A
MEG,2109,chunk12,MA1,14449820-14450533,713,ads,2,A
MEG,2109,chunk12,MA1,14473854-14475481,1627,ads,3,A
MEG,2109,chunk12,MA1,14477521-14479023,1502,ads,3,A
MEG,2109,chunk12,MA1,14469999-14472135,2136,ads,1,A
MEG,2109,chunk12,MA1,14430664-14431863,1199,ads,3,A
MEG,2109,chunk12,MA1,14462808-14468616,5808,ads,2,A
MEG,2109,chunk12,MA1,14456700-14458698,1998,ads,3,A
MEG,2109,chunk12,MA1,14425116-14426244,1128,ads,3,A
MEG,2109,chunk12,FA1,14472158-14473272,1114,ads,1,A
MEG,2109,chunk12,FA1,14447710-14448620,910,ads,2,A
MEG,2109,chunk12,FA1,14449688-14450937,1249,ads,3,A
MEG,2109,chunk12,FA1,14439036-14441303,2267,ads,3,A
MEG,2109,chunk12,FA1,14433399-14434631,1232,ads,2,A
MEG,2109,chunk12,FA1,14475559-14476904,1345,ads,3,A
MEG,2109,chunk12,FA1,14452019-14454256,2237,ads,3,A
MEG,2109,chunk12,FA1,14465746-14466302,556,ads,3,A
MEG,2109,chunk12,FA1,14427593-14428162,569,cds,2,A
MEG,2109,chunk12,FA1,14436319-14438125,1806,ads,2,A
MEG,2109,chunk11,MA1,14407062-14407701,639,ads,1,A
MEG,2109,chunk11,MA1,14421749-14422043,294,ads,2,A
MEG,2109,chunk11,MA1,14408829-14410495,1666,ads,2,A
MEG,2109,chunk11,MA1,14393209-14393978,769,ads,3,A
MEG,2109,chunk11,MA1,14396414-14396904,490,ads,3,A
MEG,2109,chunk11,MA1,14402574-14403680,1106,ads,3,A
MEG,2109,chunk11,MA1,14383360-14384290,930,ads,3,A
MEG,2109,chunk11,MA1,14368587-14370254,1667,ads,3,A
MEG,2109,chunk11,MA1,14385760-14387442,1682,ads,3,T
MEG,2109,chunk11,MA1,14419901-14420117,216,ads,2,A
MEG,2109,chunk11,MA1,14400054-14400273,219,cds,1,A
MEG,2109,chunk11,MA1,14387658-14388984,1326,ads,3,T
MEG,2109,chunk11,MA1,14377946-14379328,1382,ads,3,A
MEG,2109,chunk11,MA1,14365759-14367699,1940,ads,3,A
MEG,2109,chunk11,FA1,14374622-14376635,2013,ads,3,A
MEG,2109,chunk11,FA1,14380507-14382394,1887,ads,3,A
MEG,2109,chunk11,FA1,14395418-14396095,677,ads,3,A
MEG,2109,chunk11,FA1,14391127-14392525,1398,ads,3,T
MEG,2109,chunk11,FA1,14397366-14398302,936,ads,3,A
MEG,2109,chunk11,FA1,14371267-14373023,1756,ads,3,A
MEG,2109,chunk11,FA1,14420204-14421186,982,ads,3,A
MEG,2109,chunk11,FA1,14407761-14408220,459,ads,1,A
MEG,2109,chunk11,FA1,14417087-14419016,1929,ads,2,A
MEG,2109,chunk11,FA1,14384043-14385296,1253,ads,3,A
MEG,2109,chunk11,FA1,14404780-14406554,1774,ads,1,A
MEG,2109,chunk11,FA1,14410590-14411273,683,ads,3,A
MEG,2109,chunk11,FA1,14362657-14365407,2750,ads,2,A
MEG,2109,chunk11,FA1,14388088-14390112,2024,ads,3,T
MEG,2109,chunk11,FA1,14400632-14401838,1206,ads,2,A
MEG,2109,chunk11,FA1,14402233-14402439,206,ads,2,A
MEG,2109,chunk11,FA1,14399184-14399606,422,ads,2,A
MEG,2109,chunk18,FA1,20199975-20201744,1769,cds,3,T
MEG,2109,chunk18,FA1,20223234-20226472,3238,cds,3,T
MEG,2109,chunk18,FA1,20209452-20209696,244,cds,3,T
MEG,2109,chunk18,FA1,20214430-20214808,378,ads,2,T
MEG,2109,chunk18,FA1,20221108-20221570,462,ads,2,T
MEG,2109,chunk18,FA1,20222625-20222978,353,ads,1,T
MEG,2109,chunk18,FA1,20193428-20194328,900,cds,2,T
MEG,2109,chunk18,FA1,20206488-20206904,416,junk,3,T
MEG,2109,chunk18,FA1,20212952-20213912,960,cds,3,T
MEG,2109,chunk18,FA1,20226792-20227076,284,cds,3,T
MEG,2109,chunk18,FA1,20175700-20176330,630,cds,2,T
MEG,2109,chunk18,FA1,20194660-20195284,624,cds,2,T
MEG,2109,chunk18,FA1,20202628-20203264,636,cds,3,T
MEG,2109,chunk18,FA1,20229480-20229684,204,cds,2,T
MEG,2109,chunk18,FA1,20228214-20228526,312,cds,2,T
MEG,2109,chunk18,FA1,20207276-20208138,862,cds,3,T
MEG,2109,chunk18,FA1,20195615-20198065,2450,cds,3,T
MEG,2109,chunk18,FA1,20215480-20219708,4228,cds,3,T
MEG,2109,chunk26,FA1,25228708-25229502,794,cds,3,T
MEG,2109,chunk26,FA1,25226302-25227396,1094,cds,3,T
MEG,2109,chunk26,FA1,25222306-25225524,3218,cds,3,T
MEG,2109,chunk26,FA1,25253002-25253404,402,ads,1,T
MEG,2109,chunk26,FA1,25249904-25250976,1072,ads,1,T
MEG,2109,chunk26,FA1,25230806-25231152,346,cds,1,T
MEG,2109,chunk26,FA1,25232574-25232876,302,cds,2,T
MEG,2109,chunk26,FA1,25220732-25221610,878,cds,3,T
MEG,2109,chunk21,FA1,22837040-22837506,466,cds,3,T
MEG,2109,chunk21,FA1,22817364-22817888,524,cds,3,T
MEG,2109,chunk21,FA1,22834688-22835872,1184,cds,3,T
MEG,2109,chunk21,FA1,22855732-22856108,376,cds,2,T
MEG,2109,chunk21,FA1,22859683-22861740,2057,cds,3,T
MEG,2109,chunk21,FA1,22821390-22821796,406,cds,3,T
MEG,2109,chunk21,FA1,22857052-22857746,694,cds,2,T
MEG,2109,chunk21,FA1,22831270-22833574,2304,cds,3,T
MEG,2109,chunk21,FA1,22866723-22867779,1056,cds,3,T
MEG,2109,chunk21,FA1,22863121-22864828,1707,cds,2,T
MEG,2109,chunk31,FA1,30776592-30777920,1328,cds,2,T
MEG,2109,chunk31,FA1,30760496-30760800,304,cds,2,T
MEG,2109,chunk31,FA1,30743820-30745352,1532,cds,1,T
MEG,2109,chunk31,FA1,30761196-30762248,1052,cds,3,T
MEG,2109,chunk31,FA1,30770964-30776424,5460,cds,3,T
MEG,2109,chunk31,FA1,30718090-30718462,372,cds,3,T
MEG,2109,chunk31,FA1,30763752-30768350,4598,cds,3,T
MEG,2109,chunk31,FA1,30768460-30768992,532,cds,2,T
MEG,2109,chunk31,FA1,30741060-30742950,1890,cds,1,T
MEG,2109,chunk30,FA1,29406474-29407448,974,cds,1,T
MEG,2109,chunk24,FA1,24357316-24357612,296,cds,2,T
MEG,2109,chunk24,FA1,24382712-24383418,706,cds,3,T
MEG,2109,chunk24,FA1,24389120-24389886,766,cds,3,T
MEG,2109,chunk24,FA1,24354418-24355212,794,cds,3,T
MEG,2109,chunk24,FA1,24347042-24347668,626,cds,3,T
MEG,2109,chunk24,FA1,24369852-24370156,304,cds,2,T
MEG,2109,chunk24,FA1,24374824-24374960,136,cds,2,T
MEG,2109,chunk24,FA1,24352200-24353100,900,cds,3,T
MEG,2109,chunk24,FA1,24355432-24355564,132,cds,2,T
MEG,2109,chunk24,FA1,24377592-24378594,1002,cds,3,T
MEG,2109,chunk24,FA1,24348936-24349316,380,cds,3,T
MEG,2109,chunk24,FA1,24358750-24359840,1090,cds,2,T
MEG,2109,chunk32,MA1,31665852-31666099,247,ads,3,T
MEG,2109,chunk32,MA1,31657406-31658536,1130,ads,3,A
MEG,2109,chunk32,MA1,31615592-31616018,426,cds,1,A
MEG,2109,chunk32,MA1,31624291-31628061,3770,ads,2,A
MEG,2109,chunk32,FA1,31664875-31665194,319,ads,1,T
MEG,2109,chunk32,FA1,31613732-31614704,972,ads,3,A
MEG,2109,chunk32,FA1,31623021-31623498,477,cds,3,T
MEG,2109,chunk32,FA1,31666300-31666724,424,ads,3,T
MEG,2109,chunk32,FA1,31670300-31670760,460,ads,2,T
MEG,2109,chunk32,FA1,31632992-31635164,2172,ads,2,A
MEG,2109,chunk32,FA1,31669130-31669864,734,ads,2,T
MEG,2109,chunk32,FA1,31627940-31629232,1292,cds,1,A
MEG,2109,chunk32,FA1,31639816-31639888,72,cds,2,A
MEG,2109,chunk32,FA1,31660680-31660968,288,ads,2,T
MEG,2109,chunk32,FA1,31620172-31620800,628,cds,3,T
MEG,2109,chunk9,MA1,14245245-14248357,3112,cds,3,A
MEG,2109,chunk9,MA1,14207334-14207876,542,ads,3,A
MEG,2109,chunk9,MA1,14216235-14216431,196,ads,2,A
MEG,2109,chunk9,FA1,14215067-14215446,379,ads,3,A
MEG,2109,chunk9,FA1,14216606-14216929,323,ads,3,A
MEG,2109,chunk9,FA1,14257152-14258738,1586,cds,3,A
MEG,2109,chunk9,FA1,14247440-14250297,2857,cds,3,A
MEG,2109,chunk9,FA1,14242716-14242793,77,ads,1,A
