participant,group,clip,clip_length,rater_Label,confidence,background_noise,happy,angry,sad,sooth,love,exaggerated,clear,nat_inf_label,recorded_child,rating_duration,rater_labeln,nat_inf_labeln
SUB40,group_2,154538-155288,750,ads,0,-2,2,3,3,0,1,1,3,A,Illia,18,1,1
SUB40,group_2,131505-133425,1920,ads,1,-2,0,1,3,2,1,3,2,A,Illia,26,1,1
SUB40,group_2,83180-84033,853,cds,3,-2,2,0,0,3,3,2,3,I,Danial,13,0,0
SUB40,group_2,324660-325130,470,cds,3,-2,3,1,1,1,3,2,3,I,Mahan,15,0,0
SUB40,group_2,278116-279662,1546,cds,3,-2,4,0,0,2,4,4,3,I,Illia,17,0,0
SUB40,group_2,225925-230905,4980,ads,2,-2,2,1,1,1,1,1,3,A,Ali,13,1,1
SUB40,group_2,196620-197710,1090,ads,3,-2,2,0,0,0,1,1,3,I,Niki,15,1,0
SUB40,group_2,42195-43845,1650,cds,3,-2,1,0,3,0,3,2,3,I,Diana,15,0,0
SUB40,group_2,66900-68870,1970,ads,0,-2,2,1,3,0,0,0,2,I,Melorin,16,1,0
SUB40,group_2,179735-181795,2060,ads,0,-2,3,0,0,1,2,2,2,A,Diana,14,1,1
SUB40,group_2,148705-150495,1790,ads,0,-2,1,1,2,0,0,0,1,I,Melorin,22,1,0
SUB40,group_2,223615-224475,860,ads,1,-2,1,3,3,0,0,1,3,I,Vihan,16,1,0
SUB40,group_2,133364-134673,1309,cds,2,-2,3,0,0,0,3,3,3,I,Niki,15,0,0
SUB40,group_2,65535-66635,1100,cds,3,-2,1,1,2,3,3,2,3,I,Niki,19,0,0
SUB40,group_2,74460-76610,2150,ads,3,-2,1,0,2,0,1,0,3,A,Melorin,18,1,1
SUB40,group_2,246412-250225,3813,cds,3,-2,2,1,2,3,2,1,1,I,Danial,18,0,0
SUB40,group_2,97885-100095,2210,ads,1,-2,1,1,3,0,1,1,2,A,Diana,177,1,1
SUB40,group_2,114800-116330,1530,cds,3,-2,3,0,0,3,3,3,2,I,Diana,20,0,0
SUB40,group_2,58360-59520,1160,ads,0,-2,2,2,2,2,2,2,2,A,Niki,12,1,1
SUB40,group_2,75685-76665,980,ads,1,-2,1,0,3,0,0,1,2,I,Vihan,19,1,0
SUB40,group_2,105735-106485,750,ads,1,-2,1,1,2,1,1,3,3,A,Danial,32,1,1
SUB40,group_2,216525-218665,2140,cds,1,-2,2,2,3,0,1,0,3,A,Mahan,23,0,1
SUB40,group_2,144455-145285,830,ads,1,-2,2,2,2,2,2,2,1,A,Vihan,19,1,1
SUB40,group_2,291900-293920,2020,cds,3,-2,4,0,0,2,3,3,3,I,Mahan,17,0,0
SUB40,group_2,251941-253841,1900,cds,2,-2,2,0,0,3,1,1,3,I,Amirali,22,0,0
SUB40,group_2,139944-143335,3391,ads,3,-2,1,1,3,1,2,2,1,A,Niki,18,1,1
SUB40,group_2,221030-222480,1450,cds,3,-2,3,0,0,3,4,3,3,I,Mahan,14,0,0
SUB40,group_2,57130-58950,1820,cds,3,-2,2,0,3,3,3,2,3,I,Diana,16,0,0
SUB40,group_2,302564-304400,1836,cds,3,-2,4,0,0,0,4,4,3,I,Illia,14,0,0
SUB40,group_2,138185-139485,1300,cds,3,-2,3,0,0,3,4,4,3,I,Melorin,16,0,0
SUB40,group_2,71399-73853,2454,cds,1,-2,2,1,1,3,3,0,2,I,Danial,21,0,0
SUB40,group_2,13705-14925,1220,ads,0,-2,0,1,4,1,1,3,1,I,Ali,24,1,0
SUB40,group_2,52925-54125,1200,cds,0,-2,3,1,1,0,2,4,3,I,Illia,16,0,0
SUB40,group_2,227635-228863,1228,cds,2,-2,2,1,1,1,1,1,3,I,Amirali,16,0,0
SUB40,group_2,43360-43855,495,ads,0,-2,1,0,3,0,0,0,3,A,Melorin,18,1,1
SUB40,group_2,210225-212705,2480,ads,3,-2,2,0,0,0,0,2,3,A,Amirali,15,1,1
SUB40,group_2,170310-171170,860,ads,0,-2,1,1,3,2,2,3,2,A,Ali,18,1,1
SUB40,group_2,65055-66775,1720,ads,0,-2,2,1,3,0,1,0,2,I,Melorin,14,1,0
SUB40,group_2,46930-50220,3290,cds,3,-2,2,1,3,0,1,3,3,I,Mahan,23,0,0
SUB40,group_2,69110-70180,1070,ads,0,-2,2,1,1,0,1,0,3,A,Melorin,17,1,1
SUB40,group_2,54445-56185,1740,cds,0,-2,1,0,3,3,3,1,2,I,Melorin,18,0,0
SUB40,group_2,251565-254935,3370,ads,3,-2,2,2,2,2,2,2,3,A,Vihan,11,1,1
SUB40,group_2,64200-65680,1480,cds,3,-2,3,0,1,3,3,3,3,I,Illia,16,0,0
SUB40,group_2,53710-55630,1920,ads,0,-2,1,3,3,0,0,1,3,A,Danial,15,1,1
SUB40,group_2,286578-288192,1614,cds,3,-2,2,0,3,0,1,1,3,I,Amirali,20,0,0
SUB40,group_2,202435-202715,280,ads,0,-2,2,2,2,2,2,2,3,A,Vihan,9,1,1
SUB40,group_2,318240-320090,1850,cds,3,-2,4,0,0,1,3,3,3,I,Mahan,13,0,0
SUB40,group_2,266250-267000,750,ads,1,-2,1,1,2,0,0,1,3,A,Mahan,16,1,1
SUB40,group_2,23720-25430,1710,cds,3,-2,3,0,0,3,4,4,3,I,Illia,13,0,0
SUB40,group_2,194688-195095,407,cds,3,-2,3,0,0,2,3,3,3,I,Danial,14,0,0
SUB40,group_2,190130-190800,670,cds,1,-2,2,2,2,2,2,2,3,I,Melorin,15,0,0
SUB40,group_2,186700-188200,1500,ads,3,-2,1,3,2,0,0,1,2,A,Danial,35,1,1
SUB40,group_2,77130-78480,1350,ads,0,-2,1,0,4,1,2,0,3,A,Melorin,19,1,1
SUB40,group_2,168855-171225,2370,ads,0,-2,2,2,2,2,2,2,3,A,Mahan,17,1,1
SUB40,group_2,130165-131215,1050,cds,2,-2,1,1,3,0,1,2,1,A,Illia,28,0,1
SUB40,group_2,174711-177484,2773,cds,0,-2,3,0,0,3,4,3,3,I,Danial,17,0,0
SUB40,group_2,33825-35145,1320,cds,2,-2,1,1,3,0,0,1,3,I,Niki,19,0,0
SUB40,group_2,179515-180597,1082,cds,3,-2,3,0,0,3,4,4,3,I,Niki,18,0,0
SUB40,group_2,217223-219438,2215,cds,1,-2,2,1,1,1,1,1,3,I,Amirali,19,0,0
SUB40,group_2,265262-266569,1307,cds,3,-2,2,1,1,3,3,1,3,I,Danial,17,0,0
SUB40,group_2,234215-235405,1190,ads,3,-2,3,0,0,2,2,2,3,A,Mahan,21,1,1
SUB40,group_2,76665-76945,280,ads,2,-2,2,3,3,0,0,1,3,A,Illia,17,1,1
SUB40,group_2,125350-126390,1040,ads,3,-2,1,3,3,1,1,0,2,A,Melorin,26,1,1
SUB40,group_2,202150-203770,1620,ads,3,-2,2,2,2,1,2,1,3,A,Danial,20,1,1
SUB40,group_2,43330-44890,1560,ads,0,-2,2,1,2,1,1,2,3,A,Illia,14,1,1
SUB40,group_2,58450-61130,2680,ads,0,-2,2,1,2,0,1,1,3,A,Ali,14,1,1
SUB40,group_2,32924-33532,608,ads,3,-2,1,2,3,1,1,1,3,I,Illia,31,1,0
SUB40,group_2,21880-22790,910,cds,2,-2,3,0,0,3,4,1,3,I,Vihan,17,0,0
SUB40,group_2,177037-177855,818,cds,3,-2,4,0,0,3,4,4,3,I,Illia,13,0,0
SUB40,group_2,116692-117639,947,ads,1,-2,1,1,3,0,0,3,0,I,Ali,35,1,0
SUB40,group_2,54180-63560,9380,ads,2,-2,2,2,2,0,2,0,1,A,Amirali,24,1,1
SUB40,group_2,52440-54160,1720,cds,2,-2,1,0,2,1,1,1,2,I,Melorin,20,0,0
SUB40,group_2,155315-156155,840,ads,3,-2,2,1,1,1,1,1,2,A,Danial,17,1,1
SUB40,group_2,13020-14290,1270,ads,0,-2,1,1,2,0,0,2,3,A,Diana,25,1,1
SUB40,group_2,132039-134885,2846,cds,3,-2,2,0,0,3,3,3,2,I,Diana,19,0,0
SUB40,group_2,296659-298181,1522,cds,3,-2,3,0,0,0,1,3,3,I,Amirali,19,0,0
SUB40,group_2,195320-196500,1180,cds,2,-2,3,0,0,3,3,2,3,I,Melorin,14,0,0
SUB40,group_2,230290-231310,1020,cds,2,-2,3,0,0,2,3,2,3,I,Vihan,16,0,0
SUB40,group_2,20185-20520,335,cds,2,-2,3,0,0,1,3,2,3,I,Danial,15,0,0
SUB40,group_2,230580-231200,620,ads,2,-2,2,3,2,2,1,3,3,A,Mahan,16,1,1
SUB40,group_2,11410-13580,2170,cds,3,-2,3,0,0,2,3,3,2,I,Melorin,30,0,0
SUB40,group_2,77030-77960,930,cds,3,-2,1,0,3,1,3,2,3,I,Vihan,16,0,0
SUB40,group_2,274195-276145,1950,cds,3,-2,3,0,0,3,3,3,3,I,Vihan,16,0,0
SUB40,group_2,241131-241877,746,ads,2,-2,2,2,3,3,2,1,1,I,Danial,20,1,0
SUB40,group_2,43855-44825,970,ads,3,-2,1,0,3,0,0,0,3,A,Melorin,15,1,1
SUB40,group_2,54759-56862,2103,cds,3,-2,3,0,0,3,4,3,3,I,Danial,12,0,0
SUB40,group_2,255210-256680,1470,ads,1,-2,2,2,2,2,2,2,2,I,Vihan,11,1,0
SUB40,group_2,202360-203650,1290,cds,3,-2,3,0,0,1,3,3,3,I,Mahan,15,0,0
SUB40,group_2,9300-10730,1430,ads,0,-2,2,3,3,0,1,1,3,A,Vihan,19,1,1
SUB40,group_2,9400-10840,1440,cds,3,-2,2,1,3,2,2,0,2,I,Vihan,18,0,0
SUB40,group_2,233567-235653,2086,cds,3,-2,2,2,2,2,2,2,3,I,Amirali,12,0,0
SUB40,group_2,78080-78830,750,ads,2,-2,1,1,3,3,3,1,3,I,Vihan,23,1,0
SUB40,group_2,248980-250430,1450,ads,3,-2,1,1,2,0,0,1,3,A,Vihan,16,1,1
SUB40,group_2,188305-190645,2340,ads,0,-2,2,3,0,0,0,1,1,A,Mahan,17,1,1
SUB40,group_2,209420-210400,980,cds,3,-2,2,0,0,2,3,3,3,I,Mahan,18,0,0
SUB40,group_2,48755-51725,2970,ads,0,-2,2,0,2,3,0,0,2,A,Niki,19,1,1
SUB40,group_2,212103-213842,1739,cds,3,-2,2,1,1,3,3,2,3,I,Diana,17,0,0
SUB40,group_2,83505-85765,2260,cds,3,-2,3,0,0,3,3,2,3,I,Niki,13,0,0
SUB40,group_2,15260-22820,7560,ads,3,-2,2,2,2,2,2,2,2,A,Mahan,20,1,1
SUB40,group_2,177320-179360,2040,cds,3,-2,2,3,0,0,1,3,3,I,Mahan,23,0,0
SUB40,group_2,119300-120770,1470,cds,3,-2,3,0,0,2,3,3,1,I,Melorin,20,0,0
SUB40,group_2,48480-50520,2040,cds,3,-2,3,0,0,4,4,3,3,I,Niki,15,0,0
SUB40,group_2,114390-118490,4100,cds,3,-2,3,0,0,3,4,4,3,I,Vihan,23,0,0
SUB40,group_2,73935-78935,5000,ads,3,-2,1,0,2,0,0,1,3,A,Danial,19,1,1
SUB40,group_2,70690-72210,1520,cds,3,-2,3,0,0,0,3,4,3,I,Illia,15,0,0
SUB40,group_2,68230-69520,1290,ads,0,-2,2,2,3,0,0,1,3,A,Vihan,12,1,1
SUB40,group_2,136120-136930,810,cds,1,-2,2,2,2,3,3,1,1,I,Vihan,24,0,0
SUB40,group_2,71540-73300,1760,ads,3,-2,2,1,2,0,1,1,3,A,Illia,15,1,1
SUB40,group_2,37605-38965,1360,ads,0,-2,1,1,3,0,0,2,3,A,Ali,15,1,1
SUB40,group_2,54520-55630,1110,cds,3,-2,3,0,0,2,4,4,2,I,Illia,14,0,0
SUB41,group_4,256730-259070,2340,ads,0,-2,2,2,2,2,2,2,1,I,Vihan,9,1,0
SUB41,group_4,17050-21150,4100,ads,0,-2,2,2,1,1,1,1,1,A,Vihan,15,1,1
SUB41,group_4,208159-210565,2406,cds,0,-2,3,1,1,3,3,2,1,I,Danial,25,0,0
SUB41,group_4,103885-104675,790,cds,1,-2,1,2,1,1,1,2,1,A,Vihan,26,0,1
SUB41,group_4,48790-51460,2670,cds,0,-2,3,1,1,2,2,2,2,I,Diana,19,0,0
SUB41,group_4,77815-80345,2530,ads,1,-2,2,1,1,2,1,2,2,A,Illia,16,1,1
SUB41,group_4,197960-201150,3190,ads,1,-2,2,1,1,1,1,1,2,A,Diana,20,1,1
SUB41,group_4,49330-51745,2415,ads,0,-2,2,1,1,1,1,1,2,I,Amirali,15,1,0
SUB41,group_4,208945-210885,1940,ads,0,-2,1,2,2,2,2,2,1,I,Vihan,16,1,0
SUB41,group_4,157784-160966,3182,ads,1,-2,3,1,1,1,1,1,1,I,Niki,16,1,0
SUB41,group_4,102273-103033,760,cds,1,-2,3,1,1,3,3,1,1,I,Ali,15,0,0
SUB41,group_4,339850-342017,2167,cds,0,-2,3,1,1,2,3,2,2,I,Ali,10,0,0
SUB41,group_4,135110-136040,930,ads,1,-2,3,1,1,3,3,1,1,I,Melorin,3,1,0
SUB41,group_4,207230-208310,1080,ads,2,-2,2,2,2,2,2,2,2,A,Vihan,11,1,1
SUB41,group_4,98050-98720,670,cds,0,-2,3,1,1,2,2,2,2,I,Niki,11,0,0
SUB41,group_4,255830-258740,2910,cds,0,-2,3,1,1,1,1,1,1,I,Mahan,18,0,0
SUB41,group_4,134298-134898,600,ads,2,-2,2,2,1,2,1,1,1,A,Illia,27,1,1
SUB41,group_4,43155-46625,3470,ads,0,-2,2,1,1,1,1,1,1,A,Diana,15,1,1
SUB41,group_4,39661-41001,1340,ads,0,-2,3,1,1,2,2,2,2,I,Danial,21,1,0
SUB41,group_4,224770-226690,1920,cds,1,-2,1,3,2,2,2,2,1,I,Vihan,28,0,0
SUB41,group_4,251935-253521,1586,cds,0,-2,3,1,1,1,2,1,1,I,Danial,19,0,0
SUB41,group_4,294055-296255,2200,cds,0,-2,3,1,1,2,2,1,1,I,Mahan,10,0,0
SUB41,group_4,50225-51555,1330,ads,0,-2,3,1,1,2,2,2,2,A,Melorin,8,1,1
SUB41,group_4,88930-90203,1273,cds,0,-2,3,1,1,2,2,2,2,I,Illia,14,0,0
SUB41,group_4,296960-298115,1155,ads,0,-2,3,1,1,2,2,2,2,I,Illia,10,1,0
SUB41,group_4,313531-316409,2878,cds,0,-2,3,1,1,2,2,2,2,I,Amirali,11,0,0
SUB41,group_4,93519-93955,436,cds,0,-2,4,0,0,2,2,2,2,I,Illia,9,0,0
SUB41,group_4,121492-124271,2779,cds,2,-2,4,1,1,3,3,2,1,I,Amirali,26,0,0
SUB41,group_4,358993-360206,1213,cds,0,-2,3,1,1,2,3,2,2,I,Ali,12,0,0
SUB41,group_4,88985-91685,2700,ads,0,-2,2,0,0,1,1,1,2,A,Amirali,12,1,1
SUB41,group_4,41465-45325,3860,ads,0,-2,2,2,1,2,1,1,2,A,Vihan,13,1,1
SUB41,group_4,85430-87380,1950,cds,0,-2,3,1,1,2,2,2,2,I,Diana,8,0,0
SUB41,group_4,82175-83285,1110,cds,0,-2,3,1,1,2,3,2,2,I,Illia,11,0,0
SUB41,group_4,41475-43585,2110,ads,0,-2,3,1,1,1,2,1,2,I,Niki,12,1,0
SUB41,group_4,157040-158930,1890,ads,0,-2,2,2,2,2,2,2,1,A,Diana,11,1,1
SUB41,group_4,30220-31060,840,ads,0,-2,2,1,1,2,2,2,4,A,Danial,11,1,1
SUB41,group_4,133780-136200,2420,ads,2,-2,2,2,3,2,2,2,1,A,Diana,31,1,1
SUB41,group_4,207365-208865,1500,cds,2,-2,3,1,1,3,3,2,2,I,Niki,14,0,0
SUB41,group_4,295470-297163,1693,ads,0,-2,2,1,1,2,2,2,2,I,Danial,11,1,0
SUB41,group_4,231259-235023,3764,ads,0,-2,2,2,2,2,2,2,2,I,Illia,16,1,0
SUB41,group_4,164781-166096,1315,cds,2,-2,4,0,0,3,4,2,1,I,Diana,15,0,0
SUB41,group_4,159720-164130,4410,ads,0,-2,2,2,2,2,2,2,1,A,Diana,15,1,1
SUB41,group_4,5410-5980,570,cds,0,-2,2,1,1,2,2,2,2,I,Vihan,15,0,0
SUB41,group_4,214860-215640,780,ads,1,-2,3,1,1,1,1,1,1,I,Vihan,11,1,0
SUB41,group_4,100665-103335,2670,ads,2,-2,3,1,1,2,2,2,1,A,Diana,148,1,1
SUB41,group_4,218135-219775,1640,ads,2,-2,1,3,2,2,1,1,1,A,Vihan,17,1,1
SUB41,group_4,119615-121225,1610,ads,2,-2,2,2,1,1,1,1,1,A,Mahan,17,1,1
SUB41,group_4,337497-338330,833,cds,0,-2,3,1,1,2,2,1,2,I,Ali,11,0,0
SUB41,group_4,70965-73455,2490,ads,0,-2,2,1,1,2,2,2,2,I,Mahan,10,1,0
SUB41,group_4,16530-24800,8270,ads,0,-2,2,2,2,2,2,2,1,A,Niki,13,1,1
SUB41,group_4,9050-10680,1630,ads,0,-2,2,0,0,2,2,2,2,A,Danial,8,1,1
SUB41,group_4,54990-57880,2890,ads,0,-2,2,1,1,2,2,2,2,A,Ali,12,1,1
SUB41,group_4,127390-128730,1340,cds,1,-2,2,2,1,1,1,1,1,I,Melorin,24,0,0
SUB41,group_4,91250-91930,680,cds,0,-2,3,0,0,2,2,2,2,A,Illia,15,0,1
SUB41,group_4,376076-376722,646,cds,0,-2,2,1,1,2,2,2,2,I,Ali,9,0,0
SUB41,group_4,130715-132195,1480,cds,2,-2,3,1,1,3,3,2,1,I,Vihan,17,0,0
SUB41,group_4,239860-241153,1293,ads,0,-2,3,1,1,1,1,1,1,I,Ali,12,1,0
SUB41,group_4,200690-202030,1340,ads,0,-2,2,2,2,2,2,2,2,I,Melorin,11,1,0
SUB41,group_4,3570-4590,1020,ads,0,-2,2,2,2,2,2,2,2,A,Vihan,25,1,1
SUB41,group_4,185650-186620,970,cds,0,-2,2,2,2,2,2,2,2,I,Vihan,11,0,0
SUB41,group_4,118855-120925,2070,cds,2,-2,3,1,1,1,3,1,1,I,Vihan,20,0,0
SUB41,group_4,65240-66340,1100,ads,0,-2,2,2,1,1,1,1,2,A,Melorin,7,1,1
SUB41,group_4,226525-227785,1260,ads,0,-2,2,2,2,2,2,2,2,A,Vihan,13,1,1
SUB41,group_4,75530-77670,2140,cds,0,-2,3,1,1,2,2,2,2,I,Ali,9,0,0
SUB41,group_4,10690-11360,670,ads,0,-2,2,2,1,1,1,2,1,A,Danial,17,1,1
SUB41,group_4,228315-230075,1760,cds,1,-2,4,1,1,3,3,2,1,I,Vihan,14,0,0
SUB41,group_4,194985-195545,560,cds,0,-2,2,2,2,2,2,2,0,I,Vihan,13,0,0
SUB41,group_4,45655-47335,1680,ads,0,-2,2,1,0,2,2,2,2,A,Niki,16,1,1
SUB41,group_4,136530-137070,540,cds,0,-2,2,2,2,2,2,2,1,A,Melorin,16,0,1
SUB41,group_4,196160-196950,790,ads,1,-2,3,1,1,1,1,1,1,A,Diana,13,1,1
SUB41,group_4,117005-117835,830,ads,2,-2,2,1,1,2,1,1,2,A,Melorin,34,1,1
SUB41,group_4,231215-233545,2330,ads,1,-2,4,1,1,1,2,1,1,A,Mahan,21,1,1
SUB41,group_4,263685-264385,700,ads,0,-2,2,2,2,1,1,1,2,A,Vihan,35,1,1
SUB41,group_4,264805-266705,1900,cds,0,-2,3,1,1,2,2,1,1,I,Mahan,14,0,0
SUB41,group_4,164578-166541,1963,cds,1,-2,3,0,1,3,3,3,1,I,Illia,17,0,0
SUB41,group_4,244047-244652,605,ads,1,-2,1,3,2,2,1,1,1,I,Diana,13,1,0
SUB41,group_4,186835-188855,2020,ads,1,-2,3,1,1,2,2,1,1,A,Diana,13,1,1
SUB41,group_4,24855-26755,1900,ads,0,-2,2,1,1,1,1,1,2,A,Mahan,13,1,1
SUB41,group_4,40150-41450,1300,ads,0,-2,2,1,1,2,2,1,2,I,Niki,9,1,0
SUB41,group_4,171495-173855,2360,ads,0,-2,1,3,1,1,1,1,1,A,Mahan,21,1,1
SUB41,group_4,250790-251530,740,ads,0,-2,2,1,1,1,1,1,2,A,Vihan,20,1,1
SUB41,group_4,290994-291931,937,cds,0,-2,3,1,1,2,2,2,1,I,Illia,14,0,0
SUB41,group_4,266433-267193,760,cds,0,-2,2,2,2,2,2,2,1,I,Ali,8,0,0
SUB41,group_4,69015-70265,1250,cds,0,-2,3,1,1,2,2,2,2,I,Diana,24,0,0
SUB41,group_4,166900-167980,1080,cds,0,-2,2,2,2,2,2,2,1,I,Melorin,10,0,0
SUB41,group_4,54235-55285,1050,ads,0,-2,2,1,1,2,2,2,2,I,Vihan,7,1,0
SUB41,group_4,134630-136940,2310,cds,2,-2,3,1,1,3,3,2,1,I,Mahan,14,0,0
SUB41,group_4,129120-133970,4850,ads,2,-2,4,1,1,3,2,2,1,A,Ali,22,1,1
SUB41,group_4,178270-179406,1136,cds,1,-2,3,0,0,2,2,2,1,I,Niki,50,0,0
SUB41,group_4,81092-81766,674,ads,0,-2,2,1,1,2,2,2,2,I,Danial,11,1,0
SUB41,group_4,285737-286692,955,cds,0,-2,3,1,1,2,3,2,1,I,Illia,11,0,0
SUB41,group_4,219840-220970,1130,ads,1,-2,1,2,2,1,1,2,1,A,Vihan,15,1,1
SUB41,group_4,58540-61130,2590,ads,0,-2,2,1,1,2,2,2,2,A,Melorin,10,1,1
SUB41,group_4,284700-285430,730,cds,0,-2,3,1,1,3,3,2,2,I,Vihan,13,0,0
SUB41,group_4,56925-58965,2040,cds,0,-2,3,1,1,2,2,1,2,I,Vihan,8,0,0
SUB41,group_4,101735-103115,1380,cds,2,-2,3,1,1,3,3,1,1,I,Diana,29,0,0
SUB41,group_4,51615-52195,580,cds,0,-2,3,1,1,1,2,2,2,I,Melorin,8,0,0
SUB41,group_4,168667-169426,759,cds,0,-2,3,1,2,1,1,1,1,I,Illia,14,0,0
SUB41,group_4,257024-259139,2115,cds,0,-2,1,2,2,2,2,2,1,I,Amirali,15,0,0
SUB41,group_4,131085-132985,1900,ads,2,-2,2,2,1,2,2,2,1,A,Melorin,15,1,1
SUB41,group_4,21028-23314,2286,cds,2,-2,4,0,0,3,4,2,2,I,Amirali,31,0,0
SUB41,group_4,132574-134554,1980,cds,2,-2,3,1,1,4,4,2,1,I,Ali,16,0,0
SUB41,group_4,229720-230360,640,ads,0,-2,3,1,1,1,3,1,1,A,Vihan,14,1,1
SUB41,group_4,23270-24420,1150,cds,0,-2,3,1,1,1,2,2,1,A,Vihan,19,0,1
SUB41,group_4,200995-203131,2136,ads,1,-2,3,1,1,1,1,1,1,I,Diana,20,1,0
SUB41,group_4,224910-225780,870,ads,1,-2,3,1,1,1,1,1,2,A,Ali,11,1,1
SUB41,group_4,292663-296192,3529,cds,0,-2,3,1,1,4,2,1,1,I,Amirali,12,0,0
SUB41,group_4,175969-177942,1973,cds,2,-2,3,0,0,2,4,2,2,I,Ali,25,0,0
SUB41,group_4,37415-39955,2540,ads,0,-2,2,1,1,2,2,1,2,I,Niki,10,1,0
SUB41,group_4,148195-148705,510,ads,0,-2,1,3,1,1,1,1,1,I,Melorin,19,1,0
SUB41,group_4,226347-228202,1855,cds,1,-2,3,0,1,1,2,2,1,I,Illia,28,0,0
SUB41,group_4,58914-61557,2643,cds,0,-2,3,1,1,2,2,1,2,I,Amirali,15,0,0
SUB41,group_4,30710-35150,4440,ads,0,-2,2,1,1,2,2,2,2,A,Diana,13,1,1
SUB41,group_4,13910-14970,1060,cds,1,-2,3,0,0,2,2,2,1,I,Melorin,12,0,0
SUB41,group_4,222300-223070,770,ads,0,-2,2,2,2,2,2,2,2,A,Mahan,15,1,1
SUB41,group_4,203110-206380,3270,ads,0,-2,2,2,2,2,2,2,2,A,Vihan,14,1,1
SUB41,group_4,155280-156160,880,ads,1,-2,1,2,1,1,1,1,1,A,Mahan,18,1,1
SUB41,group_4,186710-187400,690,ads,0,-2,2,2,2,2,2,2,2,I,Melorin,20,1,0
SUB41,group_4,94840-97100,2260,cds,0,-2,3,0,0,2,2,2,2,I,Melorin,8,0,0
SUB41,group_4,136422-137631,1209,cds,1,-2,3,1,1,3,3,2,1,I,Niki,14,0,0
SUB41,group_4,66385-67495,1110,ads,0,-2,1,2,1,1,1,2,2,A,Melorin,16,1,1
SUB41,group_4,16975-18735,1760,cds,0,-2,1,3,1,1,1,1,1,A,Illia,30,0,1
SUB41,group_4,208435-212505,4070,ads,0,-2,2,2,2,2,2,2,2,A,Diana,10,1,1
SUB41,group_4,146117-148563,2446,ads,2,-2,3,0,0,2,2,2,1,I,Niki,14,1,0
SUB41,group_4,98440-102780,4340,ads,0,-2,2,1,1,2,2,2,2,A,Danial,8,1,1
SUB41,group_4,85230-86280,1050,cds,0,-2,3,1,1,2,2,2,2,I,Mahan,8,0,0
SUB41,group_4,138914-139961,1047,cds,1,-2,3,0,0,2,3,1,1,I,Ali,19,0,0
SUB41,group_4,145170-150185,5015,cds,1,-2,3,0,0,3,3,2,1,I,Amirali,13,0,0
SUB41,group_4,149081-151362,2281,cds,2,-2,3,0,0,0,3,3,1,I,Niki,26,0,0
SUB41,group_4,257983-259083,1100,cds,0,-2,3,1,1,2,2,2,2,I,Ali,11,0,0
SUB41,group_4,90780-93100,2320,ads,0,-2,3,1,1,2,2,2,2,I,Niki,11,1,0
SUB41,group_4,28520-32130,3610,ads,0,-2,2,2,2,2,2,2,1,A,Vihan,7,1,1
SUB41,group_4,238831-241120,2289,cds,0,-2,3,0,0,2,2,2,2,I,Diana,28,0,0
SUB41,group_4,175550-179730,4180,ads,1,-2,2,2,2,2,2,2,1,A,Diana,19,1,1
SUB41,group_4,369866-371379,1513,cds,0,-2,3,1,1,2,2,2,2,I,Ali,10,0,0
SUB41,group_4,236401-238345,1944,cds,0,-2,3,1,1,1,2,2,1,I,Diana,22,0,0
SUB41,group_4,7707-12831,5124,cds,0,-2,3,1,1,2,2,1,2,I,Amirali,11,0,0
SUB41,group_4,280949-284143,3194,cds,0,-2,4,0,0,3,3,2,2,I,Danial,19,0,0
SUB41,group_4,98558-99530,972,cds,0,-2,3,1,1,2,2,2,2,I,Illia,9,0,0
SUB41,group_4,32890-34060,1170,cds,0,-2,3,1,1,3,3,2,2,I,Diana,11,0,0
SUB41,group_4,50465-52215,1750,cds,0,-2,4,0,0,2,4,2,2,I,Illia,13,0,0
SUB41,group_4,202880-204820,1940,ads,1,-2,1,2,2,2,2,2,1,A,Mahan,21,1,1
SUB41,group_4,69215-69795,580,cds,0,-2,3,1,1,2,3,2,2,I,Illia,8,0,0
SUB41,group_4,160750-164350,3600,ads,0,-2,2,2,2,2,2,2,1,A,Ali,12,1,1
SUB41,group_4,84500-86080,1580,ads,0,-2,2,1,1,2,2,2,3,I,Vihan,10,1,0
SUB41,group_4,106814-111878,5064,cds,2,-2,4,0,0,3,4,2,1,I,Amirali,26,0,0
SUB41,group_4,17800-19240,1440,cds,1,-2,3,0,0,2,3,2,1,I,Melorin,20,0,0
SUB41,group_4,84005-85025,1020,cds,0,-2,3,0,0,2,3,2,2,I,Mahan,14,0,0
SUB41,group_4,216530-217675,1145,cds,1,-2,3,1,1,1,1,1,1,I,Diana,9,0,0
SUB41,group_4,82760-85110,2350,cds,0,-2,4,0,0,2,4,2,2,I,Diana,11,0,0
sub42,group_2,113390-114020,630,cds,1,-2,1,1,2,3,2,3,2,A,Amirali,31,0,1
sub42,group_2,19150-20760,1610,ads,0,-2,3,2,2,2,2,2,3,I,Vihan,9,1,0
sub42,group_2,166295-167805,1510,ads,0,-2,1,1,1,1,1,1,2,A,Melorin,10,1,1
sub42,group_2,125123-126349,1226,ads,0,-2,2,1,1,3,2,3,2,I,Ali,20,1,0
sub42,group_2,183515-184345,830,ads,0,-2,2,1,1,1,2,2,3,A,Ali,16,1,1
sub42,group_2,212015-213555,1540,cds,1,-2,2,2,2,3,3,3,3,A,Ali,17,0,1
