ID,recording,part,participant,chunk.x,block.x,length.x,rater_label,confidence.x,nat_inf_label,duration,participant2,chunk.y,block.y,length.y,confidence.y,happy,sooth,love,exaggerate,nat_inf_label2,duration2
31,2625,10016585-10017025,TSMD31,chunk15,FA1,0.44,cds,2,T,7,TSMA31,chunk15,FA1,0.44,3,0,0,1,2,T,20
31,2625,10033418-10034212,TSMD31,chunk15,FA1,0.794,cds,2,T,4,TSMA31,chunk15,FA1,0.794,3,0,0,1,0,T,27
31,2625,9977706-9978000,TSMD31,chunk15,FA1,0.294,cds,3,T,3,TSMA31,chunk15,FA1,0.294,4,0,1,0,0,T,21
31,2625,9996590-9997840,TSMD31,chunk15,FA1,1.25,ads,3,T,5,TSMA31,chunk15,FA1,1.25,4,0,1,0,0,T,19
31,2625,12359701-12360702,TSMD31,chunk17,FA1,1.001,ads,3,C,5,TSMA31,chunk17,FA1,1.001,3,0,0,0,1,C,20
31,2625,12394154-12394895,TSMD31,chunk18,FA1,0.741,ads,2,C,7,TSMA31,chunk18,FA1,0.741,3,0,0,0,1,C,12
31,2625,2732315-2733314,TSMD31,chunk2,FA1,0.999,cds,2,T,24,TSMA31,chunk2,FA1,0.999,3,1,0,1,1,T,34
31,2625,16659273-16660534,TSMD31,chunk27,FA1,1.261,ads,3,T,4,TSMA31,chunk27,FA1,1.261,2,0,1,0,1,T,30
31,2625,16704842-16705456,TSMD31,chunk28,FA1,0.614,cds,2,T,11,TSMA31,chunk28,FA1,0.614,3,2,0,2,2,T,17
31,2625,27374608-27374951,TSMD31,chunk34,FA1,0.343,cds,4,C,3,TSMA31,chunk34,FA1,0.343,4,3,0,1,3,C,13
31,7220,6314238-6315155,TSMD31,chunk23,FA2,0.917,ads,1,A,14,TSMA31,chunk23,FA2,0.917,3,2,2,2,2,A,11
31,7220,6382150-6384698,TSMD31,chunk24,FA1,2.548,ads,3,A,6,TSMA31,chunk24,FA1,2.548,3,1,1,2,1,A,12
31,7220,10140781-10142982,TSMD31,chunk28,FA3,2.201,cds,1,A,8,TSMA31,chunk28,FA3,2.201,3,2,1,3,1,A,15
31,7220,10259792-10260960,TSMD31,chunk30,FA2,1.168,cds,4,A,5,TSMA31,chunk30,FA2,1.168,4,3,0,1,4,A,16
31,7220,10331446-10332114,TSMD31,chunk31,FA3,0.668,cds,2,A,13,TSMA31,chunk31,FA3,0.668,4,1,0,1,1,A,12
31,7220,10333771-10334051,TSMD31,chunk31,FA3,0.28,cds,1,A,8,TSMA31,chunk31,FA3,0.28,3,1,0,2,3,A,25
31,7220,15227970-15228840,TSMD31,chunk33,FA1,0.87,ads,2,T,7,TSMA31,chunk33,FA1,0.87,2,1,1,1,0,T,14
31,7220,15234570-15235390,TSMD31,chunk33,FA1,0.82,cds,2,T,8,TSMA31,chunk33,FA1,0.82,4,2,1,1,2,T,10
31,7220,15668705-15669471,TSMD31,chunk37,FA1,0.766,ads,1,A,9,TSMA31,chunk37,FA1,0.766,4,2,1,2,2,A,8
31,7220,15710148-15711393,TSMD31,chunk38,FA1,1.245,cds,2,C,9,TSMA31,chunk38,FA1,1.245,3,0,0,0,1,C,10
31,7220,16769798-16770312,TSMD31,chunk40,FA2,0.514,ads,2,A,9,TSMA31,chunk40,FA2,0.514,4,1,2,2,0,A,8
31,7220,16862720-16863544,TSMD31,chunk41,FA2,0.824,cds,3,A,10,TSMA31,chunk41,FA2,0.824,4,0,2,2,0,A,11
31,7220,22509634-22510507,TSMD31,chunk45,FA1,0.873,ads,3,A,8,TSMA31,chunk45,FA1,0.873,1,0,0,0,0,A,12
31,7220,22553842-22554290,TSMD31,chunk45,FA1,0.448,cds,2,A,15,TSMA31,chunk45,FA1,0.448,3,1,1,2,0,A,10
31,7220,2277112-2277846,TSMD31,chunk5,FA2,0.734,cds,2,C,7,TSMA31,chunk5,FA2,0.734,4,2,2,2,1,C,13
31,7220,30484060-30484490,TSMD31,chunk50,FA1,0.43,cds,0,T,10,TSMA31,chunk50,FA1,0.43,4,0,1,1,1,T,9
31,7220,30594186-30594776,TSMD31,chunk51,FA1,0.59,cds,3,A,6,TSMA31,chunk51,FA1,0.59,4,1,0,0,3,A,11
31,7220,30610467-30610937,TSMD31,chunk51,FA1,0.47,cds,1,A,6,TSMA31,chunk51,FA1,0.47,3,2,0,0,2,A,12
31,7220,30659890-30661112,TSMD31,chunk52,FA4,1.222,ads,2,A,6,TSMA31,chunk52,FA4,1.222,4,0,0,0,3,A,21
32,2109,3544029-3545144,TSMD32,chunk1,FA1,1.115,cds,2,T,56,TSMA32,chunk1,FA1,1.115,0,0,0,0,0,T,7
32,2109,3579785-3580395,TSMD32,chunk1,FA1,0.61,cds,3,T,29,TSMA32,chunk1,FA1,0.61,0,0,0,0,0,T,10
32,2109,3593258-3593900,TSMD32,chunk1,FA1,0.642,ads,1,T,43,TSMA32,chunk1,FA1,0.642,0,1,0,0,1,T,19
32,2109,14351526-14352189,TSMD32,chunk10,FA1,0.663,ads,3,A,20,TSMA32,chunk10,FA1,0.663,0,1,0,0,0,A,12
32,2109,14354387-14355944,TSMD32,chunk10,FA1,1.557,ads,2,A,23,TSMA32,chunk10,FA1,1.557,0,2,1,1,0,A,15
32,2109,14380507-14382394,TSMD32,chunk11,FA1,1.887,ads,4,A,13,TSMA32,chunk11,FA1,1.887,0,0,2,2,1,A,17
32,2109,14395418-14396095,TSMD32,chunk11,FA1,0.677,cds,2,A,31,TSMA32,chunk11,FA1,0.677,0,2,2,2,2,A,10
32,2109,14397366-14398302,TSMD32,chunk11,FA1,0.936,ads,2,A,14,TSMA32,chunk11,FA1,0.936,0,2,0,1,1,A,13
32,2109,14420204-14421186,TSMD32,chunk11,FA1,0.982,ads,3,A,9,TSMA32,chunk11,FA1,0.982,0,0,0,0,0,A,7
32,2109,14427593-14428162,TSMD32,chunk12,FA1,0.569,ads,3,A,11,TSMA32,chunk12,FA1,0.569,0,0,0,0,0,A,7
32,2109,14465746-14466302,TSMD32,chunk12,FA1,0.556,ads,3,A,20,TSMA32,chunk12,FA1,0.556,0,0,0,0,0,A,8
32,2109,18168308-18168732,TSMD32,chunk17,FA1,0.424,ads,2,T,19,TSMA32,chunk17,FA1,0.424,0,0,0,0,0,T,32
32,2109,20214430-20214808,TSMD32,chunk18,FA1,0.378,ads,2,T,16,TSMA32,chunk18,FA1,0.378,0,0,0,0,0,T,9
32,2109,20221108-20221570,TSMD32,chunk18,FA1,0.462,ads,2,T,9,TSMA32,chunk18,FA1,0.462,0,1,0,0,1,T,12
32,2109,20226792-20227076,TSMD32,chunk18,FA1,0.284,cds,3,T,10,TSMA32,chunk18,FA1,0.284,0,0,0,0,1,T,10
32,2109,22712384-22713280,TSMD32,chunk19,FA1,0.896,cds,2,T,11,TSMA32,chunk19,FA1,0.896,0,2,2,1,3,T,19
32,2109,3606215-3606377,TSMD32,chunk2,FA1,0.162,ads,3,T,24,TSMA32,chunk2,FA1,0.162,0,0,0,0,0,T,19
32,2109,3650280-3651174,TSMD32,chunk2,FA1,0.894,cds,3,T,25,TSMA32,chunk2,FA1,0.894,0,1,1,1,1,T,19
32,2109,22855732-22856108,TSMD32,chunk21,FA1,0.376,cds,2,T,11,TSMA32,chunk21,FA1,0.376,0,0,0,0,0,T,10
32,2109,22910806-22912224,TSMD32,chunk22,FA1,1.418,cds,2,T,15,TSMA32,chunk22,FA1,1.418,0,1,1,1,1,T,16
32,2109,22913178-22916060,TSMD32,chunk22,FA1,2.882,ads,3,T,19,TSMA32,chunk22,FA1,2.882,0,2,3,2,1,T,19
32,2109,22922720-22923548,TSMD32,chunk22,FA1,0.828,cds,2,T,14,TSMA32,chunk22,FA1,0.828,0,1,1,0,2,T,15
32,2109,24357316-24357612,TSMD32,chunk24,FA1,0.296,cds,2,T,8,TSMA32,chunk24,FA1,0.296,0,0,0,0,0,T,9
32,2109,24596984-24597664,TSMD32,chunk25,FA1,0.68,ads,3,T,10,TSMA32,chunk25,FA1,0.68,0,2,2,2,2,T,10
32,2109,24619425-24619972,TSMD32,chunk25,FA1,0.547,cds,4,T,10,TSMA32,chunk25,FA1,0.547,0,1,0,0,1,T,11
32,2109,25228708-25229502,TSMD32,chunk26,FA1,0.794,ads,1,T,18,TSMA32,chunk26,FA1,0.794,0,2,2,1,3,T,13
32,2109,25232574-25232876,TSMD32,chunk26,FA1,0.302,ads,2,T,23,TSMA32,chunk26,FA1,0.302,0,2,0,0,2,T,17
32,2109,25249904-25250976,TSMD32,chunk26,FA1,1.072,ads,2,T,9,TSMA32,chunk26,FA1,1.072,0,2,2,2,2,T,9
32,2109,29290304-29290976,TSMD32,chunk28,FA1,0.672,cds,2,T,23,TSMA32,chunk28,FA1,0.672,0,1,1,1,1,T,7
32,2109,29295990-29296388,TSMD32,chunk28,FA1,0.398,cds,2,T,13,TSMA32,chunk28,FA1,0.398,0,0,0,0,0,T,9
32,2109,3673484-3676022,TSMD32,chunk3,FA1,2.538,cds,4,T,33,TSMA32,chunk3,FA1,2.538,0,2,1,1,2,T,23
32,2109,3676723-3677069,TSMD32,chunk3,FA1,0.346,ads,3,T,16,TSMA32,chunk3,FA1,0.346,0,2,2,0,2,T,14
32,2109,30760496-30760800,TSMD32,chunk31,FA1,0.304,cds,3,T,13,TSMA32,chunk31,FA1,0.304,0,3,1,1,3,T,12
32,2109,30768460-30768992,TSMD32,chunk31,FA1,0.532,ads,2,T,9,TSMA32,chunk31,FA1,0.532,0,3,2,1,3,T,12
32,2109,31660680-31660968,TSMD32,chunk32,FA1,0.288,cds,1,T,26,TSMA32,chunk32,FA1,0.288,0,0,0,0,0,T,13
32,2109,31670300-31670760,TSMD32,chunk32,FA1,0.46,ads,2,T,7,TSMA32,chunk32,FA1,0.46,0,0,0,0,0,T,12
32,2109,4030674-4030807,TSMD32,chunk5,FA1,0.133,ads,2,T,12,TSMA32,chunk5,FA1,0.133,0,0,0,0,0,T,9
32,2109,4095542-4095903,TSMD32,chunk6,FA1,0.361,ads,2,T,16,TSMA32,chunk6,FA1,0.361,0,1,0,0,1,T,20
32,2109,4098584-4098812,TSMD32,chunk6,FA1,0.228,ads,3,T,13,TSMA32,chunk6,FA1,0.228,0,3,3,0,3,T,13
32,2109,4102388-4102896,TSMD32,chunk6,FA1,0.508,ads,3,T,11,TSMA32,chunk6,FA1,0.508,0,1,1,1,1,T,13
32,2109,4104430-4104798,TSMD32,chunk6,FA1,0.368,cds,2,T,22,TSMA32,chunk6,FA1,0.368,0,0,0,0,0,T,20
32,2109,4127990-4129054,TSMD32,chunk6,FA1,1.064,cds,1,T,29,TSMA32,chunk6,FA1,1.064,0,2,2,2,2,T,13
32,2109,4132669-4133090,TSMD32,chunk6,FA1,0.421,ads,2,T,12,TSMA32,chunk6,FA1,0.421,0,0,0,0,1,T,14
32,2109,4137008-4137831,TSMD32,chunk6,FA1,0.823,ads,2,T,21,TSMA32,chunk6,FA1,0.823,0,1,0,0,1,T,26
32,2109,4184903-4185702,TSMD32,chunk7,FA1,0.799,ads,2,T,10,TSMA32,chunk7,FA1,0.799,0,2,2,0,0,T,14
32,2109,4328280-4328639,TSMD32,chunk8,FA1,0.359,ads,3,T,11,TSMA32,chunk8,FA1,0.359,0,2,0,0,2,T,15
32,2109,4328834-4329069,TSMD32,chunk8,FA1,0.235,ads,2,T,60,TSMA32,chunk8,FA1,0.235,0,1,0,0,2,T,21
32,2109,4331305-4331502,TSMD32,chunk8,FA1,0.197,ads,2,T,19,TSMA32,chunk8,FA1,0.197,0,0,0,0,0,T,13
32,2109,4338665-4338989,TSMD32,chunk8,FA1,0.324,cds,2,T,13,TSMA32,chunk8,FA1,0.324,0,0,0,0,0,T,10
32,2109,4344579-4344940,TSMD32,chunk8,FA1,0.361,ads,2,T,25,TSMA32,chunk8,FA1,0.361,0,3,3,2,3,T,13
32,2109,4346605-4346841,TSMD32,chunk8,FA1,0.236,cds,2,T,11,TSMA32,chunk8,FA1,0.236,0,3,2,2,3,T,14
32,2109,4347224-4347914,TSMD32,chunk8,FA1,0.69,cds,3,T,16,TSMA32,chunk8,FA1,0.69,0,4,3,3,4,T,28
32,2109,4370749-4371725,TSMD32,chunk8,FA1,0.976,cds,4,T,12,TSMA32,chunk8,FA1,0.976,0,1,0,0,2,T,13
32,3026,1725530-1728100,TSMD32,chunk1,FA1,2.57,cds,2,T,29,TSMA32,chunk1,FA1,2.57,0,1,1,1,1,T,20
32,3026,5749130-5750280,TSMD32,chunk10,FA1,1.15,ads,2,T,17,TSMA32,chunk10,FA1,1.15,0,1,1,1,0,T,11
32,3026,5815842-5816239,TSMD32,chunk11,FA1,0.397,cds,1,T,18,TSMA32,chunk11,FA1,0.397,0,0,0,0,0,T,10
32,3026,5830066-5830586,TSMD32,chunk11,FA1,0.52,cds,2,T,14,TSMA32,chunk11,FA1,0.52,0,1,0,1,0,T,12
32,3026,5836985-5837401,TSMD32,chunk11,FA1,0.416,cds,2,T,10,TSMA32,chunk11,FA1,0.416,0,0,0,0,0,T,12
32,3026,5890449-5891500,TSMD32,chunk12,FA1,1.051,ads,3,T,11,TSMA32,chunk12,FA1,1.051,0,1,1,1,0,T,11
32,3026,8926110-8927480,TSMD32,chunk14,FA1,1.37,cds,2,T,12,TSMA32,chunk14,FA1,1.37,0,1,2,2,0,T,18
32,3026,8982657-8983773,TSMD32,chunk15,FA1,1.116,ads,2,T,15,TSMA32,chunk15,FA1,1.116,0,1,1,1,0,T,16
32,3026,8984620-8985943,TSMD32,chunk15,FA1,1.323,cds,1,T,25,TSMA32,chunk15,FA1,1.323,0,1,2,2,0,T,17
32,3026,13578840-13579290,TSMD32,chunk19,FA1,0.45,cds,2,T,11,TSMA32,chunk19,FA1,0.45,0,2,0,0,2,T,10
32,3026,15454646-15455780,TSMD32,chunk20,FA1,1.134,ads,3,T,9,TSMA32,chunk20,FA1,1.134,0,0,0,2,0,T,17
32,3026,17050830-17051630,TSMD32,chunk22,FA1,0.8,cds,3,T,10,TSMA32,chunk22,FA1,0.8,0,1,1,1,1,T,13
32,3026,17053090-17053610,TSMD32,chunk22,FA1,0.52,cds,1,T,20,TSMA32,chunk22,FA1,0.52,0,0,0,0,2,T,17
32,3026,17218110-17220010,TSMD32,chunk24,FA1,1.9,ads,1,T,24,TSMA32,chunk24,FA1,1.9,0,1,2,2,0,T,12
32,3026,29288558-29289409,TSMD32,chunk27,FA1,0.851,ads,4,T,13,TSMA32,chunk27,FA1,0.851,0,0,0,1,0,T,20
32,3026,29389847-29393064,TSMD32,chunk29,FA1,3.217,ads,3,C,10,TSMA32,chunk29,FA1,3.217,0,1,1,1,1,C,11
32,3026,1937561-1939172,TSMD32,chunk4,FA1,1.611,ads,2,C,13,TSMA32,chunk4,FA1,1.611,0,0,1,1,0,C,26
32,3026,32554839-32555510,TSMD32,chunk40,FA1,0.671,ads,1,C,13,TSMA32,chunk40,FA1,0.671,0,0,0,0,0,C,12
32,3026,32560745-32561244,TSMD32,chunk40,FA1,0.499,ads,2,A,33,TSMA32,chunk40,FA1,0.499,0,0,0,0,0,A,12
32,3026,32681267-32682600,TSMD32,chunk42,FA1,1.333,ads,2,C,11,TSMA32,chunk42,FA1,1.333,0,1,1,1,1,C,17
32,8787,9057065-9057565,TSMD32,chunk12,FA2,0.5,cds,2,T,10,TSMA32,chunk12,FA2,0.5,0,2,1,1,2,T,16
32,8787,9088700-9089200,TSMD32,chunk12,FA2,0.5,ads,3,T,9,TSMA32,chunk12,FA2,0.5,0,2,1,1,2,T,10
32,8787,9132966-9133988,TSMD32,chunk13,FA2,1.022,cds,2,T,14,TSMA32,chunk13,FA2,1.022,0,1,0,0,1,T,14
32,8787,9143766-9144855,TSMD32,chunk13,FA2,1.089,ads,2,T,12,TSMA32,chunk13,FA2,1.089,0,3,0,0,3,T,14
32,8787,9183157-9184142,TSMD32,chunk14,FA2,0.985,ads,3,T,6,TSMA32,chunk14,FA2,0.985,0,0,0,0,2,T,13
32,8787,9202608-9205123,TSMD32,chunk14,FA2,2.515,cds,2,A,13,TSMA32,chunk14,FA2,2.515,0,0,0,0,0,A,19
32,8787,9390142-9390804,TSMD32,chunk17,FA2,0.662,cds,2,T,8,TSMA32,chunk17,FA2,0.662,0,3,0,0,3,T,12
32,8787,9500970-9501470,TSMD32,chunk18,FA2,0.5,ads,2,T,10,TSMA32,chunk18,FA2,0.5,0,0,0,0,0,T,6
32,8787,9526050-9526600,TSMD32,chunk18,FA2,0.55,cds,1,T,9,TSMA32,chunk18,FA2,0.55,0,1,0,0,0,T,8
32,8787,14545620-14546254,TSMD32,chunk20,FA1,0.634,ads,2,C,8,TSMA32,chunk20,FA1,0.634,0,0,0,0,0,C,12
32,8787,14601533-14601986,TSMD32,chunk21,FA1,0.453,cds,3,C,8,TSMA32,chunk21,FA1,0.453,0,3,3,0,3,C,18
32,8787,14654466-14654861,TSMD32,chunk21,FA1,0.395,cds,3,C,11,TSMA32,chunk21,FA1,0.395,0,1,1,1,1,C,7
32,8787,15247140-15247970,TSMD32,chunk27,FA1,0.83,ads,3,T,11,TSMA32,chunk27,FA1,0.83,0,0,0,0,0,T,8
32,8787,15261275-15261815,TSMD32,chunk27,FA1,0.54,ads,4,T,7,TSMA32,chunk27,FA1,0.54,0,2,0,0,2,T,11
32,8787,19405200-19407670,TSMD32,chunk30,FA2,2.47,ads,2,T,12,TSMA32,chunk30,FA2,2.47,0,4,2,2,4,T,11
32,8787,19437965-19438269,TSMD32,chunk30,FA2,0.304,ads,3,T,7,TSMA32,chunk30,FA2,0.304,0,0,0,0,0,T,9
32,8787,19487165-19487565,TSMD32,chunk31,FA2,0.4,ads,2,T,8,TSMA32,chunk31,FA2,0.4,0,1,0,0,2,T,13
32,8787,19515289-19516639,TSMD32,chunk32,FA2,1.35,cds,3,A,9,TSMA32,chunk32,FA2,1.35,0,4,4,0,4,A,12
32,8787,19535129-19537143,TSMD32,chunk32,FA2,2.014,cds,2,C,10,TSMA32,chunk32,FA2,2.014,0,4,2,2,4,C,11
32,8787,19543969-19547395,TSMD32,chunk32,FA2,3.426,cds,4,C,12,TSMA32,chunk32,FA2,3.426,0,4,2,0,4,C,10
32,8787,25568287-25570482,TSMD32,chunk37,FA1,2.195,ads,2,C,10,TSMA32,chunk37,FA1,2.195,0,3,1,2,1,C,16
32,8787,25684779-25685401,TSMD32,chunk38,FA1,0.622,cds,2,A,8,TSMA32,chunk38,FA1,0.622,0,1,0,0,0,A,9
32,8787,25687416-25688388,TSMD32,chunk38,FA1,0.972,ads,1,A,10,TSMA32,chunk38,FA1,0.972,0,1,0,1,2,A,9
32,8787,28186905-28188000,TSMD32,chunk47,FA2,1.095,cds,4,T,8,TSMA32,chunk47,FA2,1.095,0,4,3,0,4,T,10
33,6216,896410-897570,TSMD33,chunk1,FA1,1.16,cds,2,T,15,TSMA33,chunk1,FA1,1.16,3,1,0,1,2,T,70
33,6216,903695-906725,TSMD33,chunk1,FA1,3.03,cds,1,T,21,TSMA33,chunk1,FA1,3.03,3,2,0,0,2,T,23
33,6216,921780-923340,TSMD33,chunk1,FA1,1.56,ads,2,T,15,TSMA33,chunk1,FA1,1.56,2,2,0,0,2,T,17
33,6216,6383249-6383509,TSMD33,chunk12,FA1,0.26,ads,2,T,9,TSMA33,chunk12,FA1,0.26,1,1,0,0,1,T,21
33,6216,6393264-6394664,TSMD33,chunk12,FA1,1.4,cds,3,T,9,TSMA33,chunk12,FA1,1.4,3,3,1,1,3,T,19
33,6216,6441319-6443908,TSMD33,chunk12,FA1,2.589,cds,3,T,9,TSMA33,chunk12,FA1,2.589,4,3,3,3,1,T,16
33,6216,6527624-6528366,TSMD33,chunk14,FA1,0.742,ads,2,T,14,TSMA33,chunk14,FA1,0.742,1,1,0,0,1,T,18
33,6216,6531076-6532705,TSMD33,chunk14,FA1,1.629,ads,3,T,8,TSMA33,chunk14,FA1,1.629,1,1,0,1,0,T,19
33,6216,6554480-6554900,TSMD33,chunk14,FA4,0.42,cds,2,A,7,TSMA33,chunk14,FA4,0.42,1,0,0,0,0,A,12
33,6216,6611372-6612953,TSMD33,chunk15,FA1,1.581,ads,2,A,7,TSMA33,chunk15,FA1,1.581,2,1,0,0,1,A,17
33,6216,7598640-7599983,TSMD33,chunk19,FA1,1.343,ads,1,T,16,TSMA33,chunk19,FA1,1.343,2,1,0,0,2,T,16
33,6216,1571982-1572568,TSMD33,chunk2,FA1,0.586,ads,2,T,10,TSMA33,chunk2,FA1,0.586,2,1,1,1,0,T,19
33,6216,1593641-1594978,TSMD33,chunk2,FA1,1.337,cds,2,T,21,TSMA33,chunk2,FA1,1.337,2,2,0,1,2,T,21
33,6216,8899420-8900240,TSMD33,chunk22,FA1,0.82,ads,1,T,14,TSMA33,chunk22,FA1,0.82,2,2,1,1,2,T,13
33,6216,8925155-8925855,TSMD33,chunk22,FA1,0.7,ads,3,T,8,TSMA33,chunk22,FA1,0.7,2,1,1,1,0,T,18
33,6216,13959689-13960788,TSMD33,chunk23,FA1,1.099,cds,1,A,12,TSMA33,chunk23,FA1,1.099,3,2,4,3,0,A,26
33,6216,14149402-14152358,TSMD33,chunk25,FA1,2.956,ads,2,A,7,TSMA33,chunk25,FA1,2.956,2,0,2,0,0,A,11
33,6216,14203533-14205168,TSMD33,chunk26,FA1,1.635,cds,1,A,9,TSMA33,chunk26,FA1,1.635,2,0,2,2,0,A,14
33,6216,16611490-16612680,TSMD33,chunk27,FA1,1.19,ads,2,T,8,TSMA33,chunk27,FA1,1.19,1,1,0,0,2,T,14
33,6216,17832815-17833135,TSMD33,chunk28,FA1,0.32,cds,2,T,11,TSMA33,chunk28,FA1,0.32,1,2,0,0,2,T,11
33,6216,17847385-17848000,TSMD33,chunk28,FA1,0.615,cds,1,T,13,TSMA33,chunk28,FA1,0.615,1,0,0,0,0,T,14
33,6216,24007921-24008439,TSMD33,chunk39,FA1,0.518,cds,1,T,16,TSMA33,chunk39,FA1,0.518,1,1,0,2,0,T,19
33,6216,24044935-24045985,TSMD33,chunk40,FA3,1.05,ads,2,T,7,TSMA33,chunk40,FA3,1.05,1,0,1,2,0,T,16
33,6216,24079694-24080525,TSMD33,chunk40,FA4,0.831,ads,1,A,11,TSMA33,chunk40,FA4,0.831,1,0,1,0,2,A,13
33,6216,27346765-27347395,TSMD33,chunk44,FA1,0.63,ads,2,T,13,TSMA33,chunk44,FA1,0.63,1,1,1,2,0,T,15
33,6216,29105449-29105838,TSMD33,chunk46,FA1,0.389,cds,3,A,10,TSMA33,chunk46,FA1,0.389,2,0,0,0,4,A,17
33,6216,1856421-1857458,TSMD33,chunk5,FA1,1.037,ads,3,T,14,TSMA33,chunk5,FA1,1.037,2,0,2,1,0,T,23
33,6216,3379906-3381336,TSMD33,chunk6,FA1,1.43,ads,1,T,17,TSMA33,chunk6,FA1,1.43,3,3,0,0,3,T,15
33,6216,3416695-3417536,TSMD33,chunk6,FA1,0.841,cds,1,T,16,TSMA33,chunk6,FA1,0.841,1,0,0,0,0,T,17
33,6216,3418508-3419292,TSMD33,chunk6,FA1,0.784,ads,1,T,10,TSMA33,chunk6,FA1,0.784,1,0,0,0,1,T,14
33,6216,3515940-3516796,TSMD33,chunk8,FA1,0.856,ads,1,T,15,TSMA33,chunk8,FA1,0.856,1,0,0,0,0,T,22
33,7326,3901270-3902450,TSMD33,chunk2,FA2,1.18,cds,2,A,14,TSMA33,chunk2,FA2,1.18,3,2,0,0,2,A,15
33,7326,14995127-14996124,TSMD33,chunk23,FA1,0.997,cds,3,T,6,TSMA33,chunk23,FA1,0.997,3,0,0,0,1,T,10
33,7326,15047442-15048349,TSMD33,chunk24,FA1,0.907,cds,1,T,8,TSMA33,chunk24,FA1,0.907,1,1,0,0,1,T,20
33,7326,15076500-15078229,TSMD33,chunk24,FA1,1.729,cds,2,T,8,TSMA33,chunk24,FA1,1.729,3,0,0,0,2,T,13
33,7326,15079106-15079778,TSMD33,chunk24,FA1,0.672,cds,1,T,7,TSMA33,chunk24,FA1,0.672,2,1,0,0,2,T,14
33,7326,15085418-15086016,TSMD33,chunk24,FA1,0.598,ads,1,T,10,TSMA33,chunk24,FA1,0.598,2,0,0,2,0,T,16
33,7326,15088057-15088786,TSMD33,chunk24,FA1,0.729,cds,1,T,10,TSMA33,chunk24,FA1,0.729,4,1,2,2,0,T,15
33,7326,15089434-15090934,TSMD33,chunk24,FA1,1.5,cds,3,T,7,TSMA33,chunk24,FA1,1.5,3,2,3,3,0,T,14
33,7326,15114549-15114909,TSMD33,chunk25,FA1,0.36,cds,2,T,12,TSMA33,chunk25,FA1,0.36,2,2,0,0,1,T,14
33,7326,15122295-15122754,TSMD33,chunk25,FA1,0.459,cds,1,T,13,TSMA33,chunk25,FA1,0.459,1,2,0,0,1,T,13
33,7326,18388405-18388981,TSMD33,chunk26,FA1,0.576,ads,2,T,8,TSMA33,chunk26,FA1,0.576,3,1,1,3,0,T,13
33,7326,18395713-18397176,TSMD33,chunk26,FA1,1.463,cds,1,T,23,TSMA33,chunk26,FA1,1.463,2,1,0,0,2,T,17
33,7326,18399092-18399692,TSMD33,chunk26,FA1,0.6,cds,1,T,11,TSMA33,chunk26,FA1,0.6,1,0,0,2,0,T,19
33,7326,18402613-18403959,TSMD33,chunk26,FA1,1.346,ads,1,T,9,TSMA33,chunk26,FA1,1.346,1,2,0,0,0,T,16
33,7326,18405145-18405655,TSMD33,chunk26,FA1,0.51,cds,2,T,7,TSMA33,chunk26,FA1,0.51,1,2,1,1,0,T,16
33,7326,18409602-18410719,TSMD33,chunk26,FA1,1.117,cds,1,T,8,TSMA33,chunk26,FA1,1.117,3,2,3,3,1,T,10
33,7326,18412204-18413393,TSMD33,chunk26,FA1,1.189,ads,1,T,10,TSMA33,chunk26,FA1,1.189,3,3,3,3,0,T,11
33,7326,18422117-18422730,TSMD33,chunk26,FA1,0.613,cds,2,T,8,TSMA33,chunk26,FA1,0.613,3,2,0,1,1,T,19
33,7326,18423398-18423828,TSMD33,chunk26,FA1,0.43,cds,2,T,7,TSMA33,chunk26,FA1,0.43,3,3,0,0,3,T,14
33,7326,18424348-18425015,TSMD33,chunk26,FA1,0.667,ads,1,T,6,TSMA33,chunk26,FA1,0.667,1,2,0,0,0,T,9
33,7326,18525254-18527720,TSMD33,chunk28,FA1,2.466,cds,3,T,8,TSMA33,chunk28,FA1,2.466,2,2,3,2,0,T,15
33,7326,18534227-18534876,TSMD33,chunk28,FA1,0.649,cds,3,T,18,TSMA33,chunk28,FA1,0.649,2,2,0,0,2,T,10
33,7326,18576890-18577683,TSMD33,chunk29,FA1,0.793,ads,2,T,7,TSMA33,chunk29,FA1,0.793,1,1,1,1,1,T,15
33,7326,18578870-18580584,TSMD33,chunk29,FA1,1.714,ads,2,T,6,TSMA33,chunk29,FA1,1.714,2,3,0,1,1,T,17
33,7326,18601468-18602461,TSMD33,chunk29,FA1,0.993,ads,1,C,8,TSMA33,chunk29,FA1,0.993,1,0,0,2,0,C,16
33,7326,18603256-18604790,TSMD33,chunk29,FA1,1.534,ads,3,C,7,TSMA33,chunk29,FA1,1.534,2,1,2,2,0,C,17
33,7326,27157897-27158433,TSMD33,chunk32,FA1,0.536,cds,1,T,11,TSMA33,chunk32,FA1,0.536,3,3,0,2,3,T,13
33,7326,27398758-27399208,TSMD33,chunk34,FA1,0.45,cds,2,T,7,TSMA33,chunk34,FA1,0.45,3,2,0,0,2,T,11
33,7326,27400012-27400851,TSMD33,chunk34,FA1,0.839,ads,1,T,8,TSMA33,chunk34,FA1,0.839,1,1,0,0,0,T,11
33,7326,28064949-28065690,TSMD33,chunk42,FA1,0.741,cds,3,T,7,TSMA33,chunk42,FA1,0.741,1,2,0,0,1,T,14
