Date coded,Coder,Recording,Chunk,Block,Part,Length (ms),cds_ads,confidence_level,Original Label,Duration,Comments
13:08:44 27Jan2020,TSMD13,0643,chunk44,FA1,26914270-26914732,0.462,ads,4,C,7,None
13:09:13 27Jan2020,TSMD13,0643,chunk45,FA1,28254346-28254820,0.474,cds,2,C,11,None
13:09:33 27Jan2020,TSMD13,0643,chunk46,FA1,28333736-28334228,0.492,ads,2,A,17,None
13:10:10 27Jan2020,TSMD13,0643,chunk47,FA1,28439326-28440578,1.252,cds,3,A,9,None
13:09:53 27Jan2020,TSMD13,0643,chunk47,FA1,28399200-28400742,1.542,ads,3,C,8,None
13:10:00 27Jan2020,TSMD13,0643,chunk47,FA1,28428962-28431014,2.052,cds,4,A,6,None
13:09:44 27Jan2020,TSMD13,0643,chunk47,FA1,28396592-28398016,1.424,cds,4,C,7,None
13:06:54 27Jan2020,TSMD13,0643,chunk40,FA2,26567156-26567672,0.516,cds,1,C,4,None
13:07:08 27Jan2020,TSMD13,0643,chunk40,FA2,26592052-26592956,0.904,ads,4,C,7,None
13:07:26 27Jan2020,TSMD13,0643,chunk40,FA2,26605792-26606719,0.927,ads,4,C,4,None
13:07:15 27Jan2020,TSMD13,0643,chunk40,FA2,26594990-26596112,1.122,ads,4,C,5,None
13:06:59 27Jan2020,TSMD13,0643,chunk40,FA2,26574169-26574780,0.611,ads,3,C,4,None
13:07:21 27Jan2020,TSMD13,0643,chunk40,FA2,26597940-26598376,0.436,ads,3,C,4,None
13:07:43 27Jan2020,TSMD13,0643,chunk41,FA2,26653844-26655408,1.564,cds,3,C,14,None
13:07:55 27Jan2020,TSMD13,0643,chunk42,FA2,26688700-26690145,1.445,cds,2,C,10,None
13:08:01 27Jan2020,TSMD13,0643,chunk42,FA2,26705730-26706392,0.662,cds,2,C,5,None
13:08:34 27Jan2020,TSMD13,0643,chunk43,FA2,26776314-26776764,0.45,cds,4,T,4,None
13:08:20 27Jan2020,TSMD13,0643,chunk43,FA2,26765672-26766716,1.044,cds,1,C,7,None
13:08:28 27Jan2020,TSMD13,0643,chunk43,FA2,26774544-26775095,0.551,cds,4,T,7,None
13:12:59 27Jan2020,TSMD13,2625,chunk28,FA1,16704842-16705456,0.614,ads,3,T,7,None
13:12:32 27Jan2020,TSMD13,2625,chunk17,FA1,12359701-12360702,1.001,ads,2,C,6,None
13:11:37 27Jan2020,TSMD13,2625,chunk15,FA1,10009239-10010020,0.781,ads,2,T,4,None
13:12:14 27Jan2020,TSMD13,2625,chunk15,FA1,9977706-9978000,0.294,cds,2,T,7,None
13:11:59 27Jan2020,TSMD13,2625,chunk15,FA1,10016585-10017025,0.44,cds,2,T,19,None
13:12:05 27Jan2020,TSMD13,2625,chunk15,FA1,10033418-10034212,0.794,cds,2,T,5,None
13:11:32 27Jan2020,TSMD13,2625,chunk15,FA1,10006988-10007435,0.447,ads,2,T,4,None
13:12:22 27Jan2020,TSMD13,2625,chunk15,FA1,9996590-9997840,1.25,ads,3,T,6,None
13:13:08 27Jan2020,TSMD13,2625,chunk34,FA1,27374608-27374951,0.343,cds,4,C,6,None
13:12:41 27Jan2020,TSMD13,2625,chunk18,FA1,12394154-12394895,0.741,ads,1,C,6,None
13:12:50 27Jan2020,TSMD13,2625,chunk27,FA1,16659273-16660534,1.261,ads,3,T,6,None
13:11:25 27Jan2020,TSMD13,2625,chunk2,FA1,2732315-2733314,0.999,cds,2,T,7,None
12:08:52 27Jan2020,TSMD12,6216,chunk12,FA1,6393264-6394664,1.4,cds,3,T,5,None
12:09:02 27Jan2020,TSMD12,6216,chunk12,FA1,6441319-6443908,2.589,ads,1,T,8,None
12:08:46 27Jan2020,TSMD12,6216,chunk12,FA1,6383249-6383509,0.26,ads,2,T,6,None
12:10:50 27Jan2020,TSMD12,6216,chunk28,FA1,17832815-17833135,0.32,cds,1,T,3,None
12:10:56 27Jan2020,TSMD12,6216,chunk28,FA1,17847385-17848000,0.615,ads,1,T,5,None
12:11:02 27Jan2020,TSMD12,6216,chunk39,FA1,24007921-24008439,0.518,cds,1,T,4,None
12:09:39 27Jan2020,TSMD12,6216,chunk15,FA1,6611372-6612953,1.581,ads,1,A,5,None
12:09:21 27Jan2020,TSMD12,6216,chunk14,FA1,6531076-6532705,1.629,cds,1,T,8,None
12:09:11 27Jan2020,TSMD12,6216,chunk14,FA1,6527624-6528366,0.742,ads,1,T,5,None
12:09:30 27Jan2020,TSMD12,6216,chunk14,FA4,6554480-6554900,0.42,cds,3,A,6,None
12:09:57 27Jan2020,TSMD12,6216,chunk22,FA1,8899420-8900240,0.82,cds,2,T,6,None
12:10:07 27Jan2020,TSMD12,6216,chunk22,FA1,8925155-8925855,0.7,cds,3,T,8,None
12:10:13 27Jan2020,TSMD12,6216,chunk23,FA1,13959689-13960788,1.099,cds,3,A,4,None
12:09:49 27Jan2020,TSMD12,6216,chunk19,FA1,7598640-7599983,1.343,ads,2,T,7,None
12:10:33 27Jan2020,TSMD12,6216,chunk26,FA1,14203533-14205168,1.635,ads,1,A,5,None
12:10:42 27Jan2020,TSMD12,6216,chunk27,FA1,16611490-16612680,1.19,ads,2,T,7,None
12:10:22 27Jan2020,TSMD12,6216,chunk25,FA1,14149402-14152358,2.956,ads,2,A,6,None
12:08:37 27Jan2020,TSMD12,6216,chunk8,FA1,3515940-3516796,0.856,ads,1,T,5,None
12:08:16 27Jan2020,TSMD12,6216,chunk6,FA1,3379906-3381336,1.43,cds,4,T,6,None
12:08:24 27Jan2020,TSMD12,6216,chunk6,FA1,3416695-3417536,0.841,cds,2,T,6,None
12:08:28 27Jan2020,TSMD12,6216,chunk6,FA1,3418508-3419292,0.784,cds,1,T,3,None
12:11:25 27Jan2020,TSMD12,6216,chunk44,FA1,27346765-27347395,0.63,cds,2,T,5,None
12:07:46 27Jan2020,TSMD12,6216,chunk2,FA1,1571982-1572568,0.586,cds,1,T,14,None
12:07:56 27Jan2020,TSMD12,6216,chunk2,FA1,1593641-1594978,1.337,cds,3,T,8,None
12:11:34 27Jan2020,TSMD12,6216,chunk46,FA1,29105449-29105838,0.389,cds,3,A,6,None
12:11:11 27Jan2020,TSMD12,6216,chunk40,FA3,24044935-24045985,1.05,ads,3,T,5,None
12:11:16 27Jan2020,TSMD12,6216,chunk40,FA4,24079694-24080525,0.831,ads,2,A,4,None
12:06:43 27Jan2020,TSMD12,6216,chunk1,FA1,896410-897570,1.16,cds,1,T,44,None
12:07:03 27Jan2020,TSMD12,6216,chunk1,FA1,903695-906725,3.03,ads,1,T,17,None
12:07:26 27Jan2020,TSMD12,6216,chunk1,FA1,921780-923340,1.56,cds,3,T,19,None
12:08:06 27Jan2020,TSMD12,6216,chunk5,FA1,1856421-1857458,1.037,cds,3,T,6,None
12:15:02 27Jan2020,TSMD12,7326,chunk28,FA1,18525254-18527720,2.466,cds,4,T,6,None
12:15:06 27Jan2020,TSMD12,7326,chunk28,FA1,18534227-18534876,0.649,cds,2,T,3,None
12:15:13 27Jan2020,TSMD12,7326,chunk29,FA1,18576890-18577683,0.793,ads,2,T,3,None
12:15:20 27Jan2020,TSMD12,7326,chunk29,FA1,18601468-18602461,0.993,ads,2,C,3,None
12:15:25 27Jan2020,TSMD12,7326,chunk29,FA1,18603256-18604790,1.534,ads,1,C,3,None
12:15:17 27Jan2020,TSMD12,7326,chunk29,FA1,18578870-18580584,1.714,ads,2,T,3,None
12:13:08 27Jan2020,TSMD12,7326,chunk23,FA1,14995127-14996124,0.997,cds,2,T,10,None
12:14:30 27Jan2020,TSMD12,7326,chunk26,FA1,18405145-18405655,0.51,cds,1,T,3,None
12:14:16 27Jan2020,TSMD12,7326,chunk26,FA1,18395713-18397176,1.463,ads,1,T,4,None
12:14:46 27Jan2020,TSMD12,7326,chunk26,FA1,18423398-18423828,0.43,cds,1,T,2,None
12:14:34 27Jan2020,TSMD12,7326,chunk26,FA1,18409602-18410719,1.117,cds,1,T,3,None
12:14:43 27Jan2020,TSMD12,7326,chunk26,FA1,18422117-18422730,0.613,cds,1,T,2,None
12:14:39 27Jan2020,TSMD12,7326,chunk26,FA1,18412204-18413393,1.189,cds,2,T,4,None
12:14:26 27Jan2020,TSMD12,7326,chunk26,FA1,18402613-18403959,1.346,ads,1,T,4,None
12:14:11 27Jan2020,TSMD12,7326,chunk26,FA1,18388405-18388981,0.576,cds,1,T,3,None
12:14:21 27Jan2020,TSMD12,7326,chunk26,FA1,18399092-18399692,0.6,cds,1,T,4,None
12:14:51 27Jan2020,TSMD12,7326,chunk26,FA1,18424348-18425015,0.667,ads,1,T,4,None
12:13:26 27Jan2020,TSMD12,7326,chunk24,FA1,15076500-15078229,1.729,cds,3,T,7,None
12:13:18 27Jan2020,TSMD12,7326,chunk24,FA1,15047442-15048349,0.907,ads,2,T,7,None
12:13:50 27Jan2020,TSMD12,7326,chunk24,FA1,15089434-15090934,1.5,cds,3,T,3,None
12:13:34 27Jan2020,TSMD12,7326,chunk24,FA1,15079106-15079778,0.672,cds,2,T,6,None
12:13:40 27Jan2020,TSMD12,7326,chunk24,FA1,15085418-15086016,0.598,cds,1,T,4,None
12:13:45 27Jan2020,TSMD12,7326,chunk24,FA1,15088057-15088786,0.729,cds,2,T,4,None
12:13:57 27Jan2020,TSMD12,7326,chunk25,FA1,15114549-15114909,0.36,cds,1,T,3,None
12:14:01 27Jan2020,TSMD12,7326,chunk25,FA1,15122295-15122754,0.459,cds,1,T,3,None
12:12:42 27Jan2020,TSMD12,7326,chunk9,FA1,6935357-6936418,1.061,ads,2,T,4,None
12:12:37 27Jan2020,TSMD12,7326,chunk9,FA1,6927496-6928764,1.268,ads,2,T,12,None
12:12:48 27Jan2020,TSMD12,7326,chunk9,FA1,6940080-6941386,1.306,ads,2,T,4,None
12:12:19 27Jan2020,TSMD12,7326,chunk8,FA2,6566153-6566884,0.731,ads,1,A,5,None
12:12:10 27Jan2020,TSMD12,7326,chunk8,FA1,6565776-6566730,0.954,cds,2,T,4,None
12:15:47 27Jan2020,TSMD12,7326,chunk34,FA1,27400012-27400851,0.839,cds,1,T,5,None
12:15:40 27Jan2020,TSMD12,7326,chunk34,FA1,27398758-27399208,0.45,ads,1,T,6,None
12:16:04 27Jan2020,TSMD12,7326,chunk44,FA1,28471290-28472340,1.05,ads,1,T,3,None
12:11:52 27Jan2020,TSMD12,7326,chunk2,FA2,3901270-3902450,1.18,cds,1,A,10,None
12:15:30 27Jan2020,TSMD12,7326,chunk32,FA1,27157897-27158433,0.536,cds,1,T,2,None
12:12:04 27Jan2020,TSMD12,7326,chunk6,FA1,4402455-4403095,0.64,cds,1,T,5,None
12:15:52 27Jan2020,TSMD12,7326,chunk42,FA1,28064949-28065690,0.741,cds,1,T,2,None
12:16:23 27Jan2020,TSMD12,8179,chunk7,FA1,2410119-2410990,0.871,cds,3,A,4,None
12:16:56 27Jan2020,TSMD12,8179,chunk21,FA2,16292865-16295496,2.631,ads,3,A,5,None
12:17:07 27Jan2020,TSMD12,8179,chunk21,FA3,16296446-16297291,0.845,cds,1,A,6,None
12:16:47 27Jan2020,TSMD12,8179,chunk48,FA1,30255737-30256840,1.103,ads,2,C,8,None
12:16:34 27Jan2020,TSMD12,8179,chunk16,FA2,13865540-13865908,0.368,ads,3,A,8,None
14:07:10 27Jan2020,TSMD15,6216,chunk12,FA1,6393264-6394664,1.4,cds,0,T,19,None
14:07:17 27Jan2020,TSMD15,6216,chunk12,FA1,6441319-6443908,2.589,cds,4,T,5,None
14:06:49 27Jan2020,TSMD15,6216,chunk12,FA1,6383249-6383509,0.26,cds,0,T,5,None
14:09:54 27Jan2020,TSMD15,6216,chunk28,FA1,17832815-17833135,0.32,cds,0,T,3,None
14:10:02 27Jan2020,TSMD15,6216,chunk28,FA1,17847385-17848000,0.615,cds,1,T,6,None
14:10:17 27Jan2020,TSMD15,6216,chunk39,FA1,24007921-24008439,0.518,ads,2,T,6,None
14:07:55 27Jan2020,TSMD15,6216,chunk15,FA1,6611372-6612953,1.581,ads,1,A,5,None
14:07:33 27Jan2020,TSMD15,6216,chunk14,FA1,6531076-6532705,1.629,ads,1,T,6,None
14:07:25 27Jan2020,TSMD15,6216,chunk14,FA1,6527624-6528366,0.742,ads,0,T,4,None
14:07:43 27Jan2020,TSMD15,6216,chunk14,FA4,6554480-6554900,0.42,ads,0,A,6,None
14:08:16 27Jan2020,TSMD15,6216,chunk22,FA1,8899420-8900240,0.82,cds,1,T,5,None
14:08:23 27Jan2020,TSMD15,6216,chunk22,FA1,8925155-8925855,0.7,ads,2,T,5,None
14:08:36 27Jan2020,TSMD15,6216,chunk23,FA1,13959689-13960788,1.099,cds,3,A,9,None
14:08:07 27Jan2020,TSMD15,6216,chunk19,FA1,7598640-7599983,1.343,ads,2,T,8,None
14:08:56 27Jan2020,TSMD15,6216,chunk26,FA1,14203533-14205168,1.635,cds,1,A,6,None
14:09:48 27Jan2020,TSMD15,6216,chunk27,FA1,16611490-16612680,1.19,cds,0,T,4,None
14:08:46 27Jan2020,TSMD15,6216,chunk25,FA1,14149402-14152358,2.956,ads,3,A,6,None
14:06:13 27Jan2020,TSMD15,6216,chunk8,FA1,3515940-3516796,0.856,cds,1,T,4,None
14:05:20 27Jan2020,TSMD15,6216,chunk6,FA1,3379906-3381336,1.43,cds,3,T,9,None
14:05:28 27Jan2020,TSMD15,6216,chunk6,FA1,3416695-3417536,0.841,cds,2,T,6,None
14:06:05 27Jan2020,TSMD15,6216,chunk6,FA1,3418508-3419292,0.784,ads,0,T,35,None
14:10:46 27Jan2020,TSMD15,6216,chunk44,FA1,27346765-27347395,0.63,ads,3,T,5,None
14:04:30 27Jan2020,TSMD15,6216,chunk2,FA1,1571982-1572568,0.586,cds,0,T,8,None
14:04:41 27Jan2020,TSMD15,6216,chunk2,FA1,1593641-1594978,1.337,cds,2,T,8,None
14:10:53 27Jan2020,TSMD15,6216,chunk46,FA1,29105449-29105838,0.389,cds,1,A,5,None
14:10:29 27Jan2020,TSMD15,6216,chunk40,FA3,24044935-24045985,1.05,ads,2,T,8,None
14:10:37 27Jan2020,TSMD15,6216,chunk40,FA4,24079694-24080525,0.831,ads,1,A,6,None
14:04:04 27Jan2020,TSMD15,6216,chunk1,FA1,921780-923340,1.56,ads,2,T,9,None
14:03:52 27Jan2020,TSMD15,6216,chunk1,FA1,903695-906725,3.03,cds,2,T,8,None
14:03:37 27Jan2020,TSMD15,6216,chunk1,FA1,896410-897570,1.16,cds,0,T,51,None
14:05:01 27Jan2020,TSMD15,6216,chunk5,FA1,1856421-1857458,1.037,cds,2,T,16,None
14:15:04 27Jan2020,TSMD15,7326,chunk28,FA1,18525254-18527720,2.466,cds,1,T,7,None
14:15:09 27Jan2020,TSMD15,7326,chunk28,FA1,18534227-18534876,0.649,ads,2,T,4,None
14:15:18 27Jan2020,TSMD15,7326,chunk29,FA1,18576890-18577683,0.793,ads,1,T,5,None
14:15:32 27Jan2020,TSMD15,7326,chunk29,FA1,18601468-18602461,0.993,cds,2,C,4,None
14:15:40 27Jan2020,TSMD15,7326,chunk29,FA1,18603256-18604790,1.534,cds,1,C,7,None
14:15:26 27Jan2020,TSMD15,7326,chunk29,FA1,18578870-18580584,1.714,ads,2,T,6,None
14:12:21 27Jan2020,TSMD15,7326,chunk23,FA1,14995127-14996124,0.997,cds,1,T,10,None
14:13:57 27Jan2020,TSMD15,7326,chunk26,FA1,18405145-18405655,0.51,ads,3,T,3,None
14:13:40 27Jan2020,TSMD15,7326,chunk26,FA1,18395713-18397176,1.463,cds,1,T,6,None
14:14:35 27Jan2020,TSMD15,7326,chunk26,FA1,18423398-18423828,0.43,ads,0,T,3,None
14:14:04 27Jan2020,TSMD15,7326,chunk26,FA1,18409602-18410719,1.117,cds,1,T,6,None
14:14:29 27Jan2020,TSMD15,7326,chunk26,FA1,18422117-18422730,0.613,cds,1,T,19,None
14:14:09 27Jan2020,TSMD15,7326,chunk26,FA1,18412204-18413393,1.189,cds,0,T,4,None
14:13:52 27Jan2020,TSMD15,7326,chunk26,FA1,18402613-18403959,1.346,cds,1,T,7,None
14:13:32 27Jan2020,TSMD15,7326,chunk26,FA1,18388405-18388981,0.576,cds,1,T,8,None
14:13:44 27Jan2020,TSMD15,7326,chunk26,FA1,18399092-18399692,0.6,cds,0,T,3,None
14:14:41 27Jan2020,TSMD15,7326,chunk26,FA1,18424348-18425015,0.667,cds,1,T,5,None
14:12:37 27Jan2020,TSMD15,7326,chunk24,FA1,15076500-15078229,1.729,cds,1,T,6,None
14:12:29 27Jan2020,TSMD15,7326,chunk24,FA1,15047442-15048349,0.907,cds,0,T,4,None
14:13:06 27Jan2020,TSMD15,7326,chunk24,FA1,15089434-15090934,1.5,cds,1,T,7,None
14:12:48 27Jan2020,TSMD15,7326,chunk24,FA1,15079106-15079778,0.672,cds,1,T,9,None
14:12:53 27Jan2020,TSMD15,7326,chunk24,FA1,15085418-15086016,0.598,cds,0,T,3,None
14:12:57 27Jan2020,TSMD15,7326,chunk24,FA1,15088057-15088786,0.729,cds,0,T,4,None
14:13:15 27Jan2020,TSMD15,7326,chunk25,FA1,15114549-15114909,0.36,ads,0,T,6,None
14:13:20 27Jan2020,TSMD15,7326,chunk25,FA1,15122295-15122754,0.459,cds,0,T,4,None
14:12:00 27Jan2020,TSMD15,7326,chunk9,FA1,6935357-6936418,1.061,ads,2,T,6,None
14:11:52 27Jan2020,TSMD15,7326,chunk9,FA1,6927496-6928764,1.268,ads,4,T,5,None
14:12:07 27Jan2020,TSMD15,7326,chunk9,FA1,6940080-6941386,1.306,ads,2,T,6,None
14:11:44 27Jan2020,TSMD15,7326,chunk8,FA2,6566153-6566884,0.731,cds,1,A,7,None
14:11:35 27Jan2020,TSMD15,7326,chunk8,FA1,6565776-6566730,0.954,cds,1,T,6,None
14:16:04 27Jan2020,TSMD15,7326,chunk34,FA1,27400012-27400851,0.839,ads,1,T,4,None
14:15:59 27Jan2020,TSMD15,7326,chunk34,FA1,27398758-27399208,0.45,cds,0,T,4,None
14:16:48 27Jan2020,TSMD15,7326,chunk44,FA1,28471290-28472340,1.05,ads,2,T,31,None
14:11:17 27Jan2020,TSMD15,7326,chunk2,FA2,3901270-3902450,1.18,ads,3,A,6,None
14:15:51 27Jan2020,TSMD15,7326,chunk32,FA1,27157897-27158433,0.536,ads,1,T,7,None
14:11:26 27Jan2020,TSMD15,7326,chunk6,FA1,4402455-4403095,0.64,ads,1,T,5,None
14:16:12 27Jan2020,TSMD15,7326,chunk42,FA1,28064949-28065690,0.741,ads,1,T,4,None
14:17:31 27Jan2020,TSMD15,8179,chunk7,FA1,2410119-2410990,0.871,cds,3,A,29,None
14:18:09 27Jan2020,TSMD15,8179,chunk21,FA2,16292865-16295496,2.631,cds,3,A,17,None
14:18:36 27Jan2020,TSMD15,8179,chunk21,FA3,16296446-16297291,0.845,ads,0,A,25,None
14:18:55 27Jan2020,TSMD15,8179,chunk48,FA1,30255737-30256840,1.103,cds,2,C,17,None
14:17:48 27Jan2020,TSMD15,8179,chunk16,FA2,13865540-13865908,0.368,ads,3,A,7,None
13:09:51 27Jan2020,TSMD14,3026,chunk12,FA1,5890449-5891500,1.051,cds,1,T,9,None
13:09:16 27Jan2020,TSMD14,3026,chunk11,FA1,5815842-5816239,0.397,cds,1,T,7,None
13:09:31 27Jan2020,TSMD14,3026,chunk11,FA1,5830066-5830586,0.52,cds,1,T,14,None
13:09:39 27Jan2020,TSMD14,3026,chunk11,FA1,5836985-5837401,0.416,cds,0,T,6,None
13:09:05 27Jan2020,TSMD14,3026,chunk10,FA1,5749130-5750280,1.15,cds,1,T,5,None
13:10:08 27Jan2020,TSMD14,3026,chunk15,FA1,8982657-8983773,1.116,ads,2,T,5,None
13:10:14 27Jan2020,TSMD14,3026,chunk15,FA1,8984620-8985943,1.323,ads,2,T,4,None
13:09:59 27Jan2020,TSMD14,3026,chunk14,FA1,8926110-8927480,1.37,cds,1,T,5,None
13:10:46 27Jan2020,TSMD14,3026,chunk22,FA1,17053090-17053610,0.52,cds,2,T,5,None
13:10:39 27Jan2020,TSMD14,3026,chunk22,FA1,17050830-17051630,0.8,cds,3,T,4,None
13:10:21 27Jan2020,TSMD14,3026,chunk19,FA1,13578840-13579290,0.45,cds,1,T,5,None
13:11:04 27Jan2020,TSMD14,3026,chunk27,FA1,29288558-29289409,0.851,ads,2,T,6,None
13:10:54 27Jan2020,TSMD14,3026,chunk24,FA1,17218110-17220010,1.9,ads,3,T,5,None
13:11:16 27Jan2020,TSMD14,3026,chunk29,FA1,29389847-29393064,3.217,cds,2,C,8,None
13:08:37 27Jan2020,TSMD14,3026,chunk1,FA1,1725530-1728100,2.57,ads,1,T,17,None
13:11:24 27Jan2020,TSMD14,3026,chunk40,FA1,32554839-32555510,0.671,cds,2,C,5,None
13:11:34 27Jan2020,TSMD14,3026,chunk40,FA1,32560745-32561244,0.499,cds,2,A,8,None
13:10:31 27Jan2020,TSMD14,3026,chunk20,FA1,15454646-15455780,1.134,ads,1,T,6,None
13:11:58 27Jan2020,TSMD14,3026,chunk42,FA1,32681267-32682600,1.333,ads,1,C,21,None
13:08:56 27Jan2020,TSMD14,3026,chunk4,FA1,1937561-1939172,1.611,ads,1,C,16,None
13:04:39 27Jan2020,TSMD14,2109,chunk12,FA1,14427593-14428162,0.569,cds,1,A,8,None
13:04:46 27Jan2020,TSMD14,2109,chunk12,FA1,14465746-14466302,0.556,cds,2,A,5,None
13:03:55 27Jan2020,TSMD14,2109,chunk11,FA1,14380507-14382394,1.887,ads,3,A,6,None
13:04:27 27Jan2020,TSMD14,2109,chunk11,FA1,14420204-14421186,0.982,ads,1,A,15,None
13:04:04 27Jan2020,TSMD14,2109,chunk11,FA1,14395418-14396095,0.677,cds,3,A,6,None
13:04:10 27Jan2020,TSMD14,2109,chunk11,FA1,14397366-14398302,0.936,cds,2,A,4,None
13:03:45 27Jan2020,TSMD14,2109,chunk10,FA1,14354387-14355944,1.557,ads,3,A,4,None
13:03:38 27Jan2020,TSMD14,2109,chunk10,FA1,14351526-14352189,0.663,ads,3,A,4,None
13:04:57 27Jan2020,TSMD14,2109,chunk17,FA1,18168308-18168732,0.424,cds,2,T,7,None
13:06:21 27Jan2020,TSMD14,2109,chunk22,FA1,22922720-22923548,0.828,cds,2,T,5,None
13:06:00 27Jan2020,TSMD14,2109,chunk22,FA1,22910806-22912224,1.418,ads,2,T,10,None
13:06:14 27Jan2020,TSMD14,2109,chunk22,FA1,22913178-22916060,2.882,cds,1,T,13,None
13:07:08 27Jan2020,TSMD14,2109,chunk26,FA1,25228708-25229502,0.794,cds,2,T,8,None
13:07:14 27Jan2020,TSMD14,2109,chunk26,FA1,25232574-25232876,0.302,ads,1,T,5,None
13:07:22 27Jan2020,TSMD14,2109,chunk26,FA1,25249904-25250976,1.072,ads,1,T,5,None
13:05:36 27Jan2020,TSMD14,2109,chunk19,FA1,22712384-22713280,0.896,cds,2,T,9,None
13:05:08 27Jan2020,TSMD14,2109,chunk18,FA1,20214430-20214808,0.378,ads,1,T,6,None
13:05:20 27Jan2020,TSMD14,2109,chunk18,FA1,20226792-20227076,0.284,cds,3,T,4,None
13:05:15 27Jan2020,TSMD14,2109,chunk18,FA1,20221108-20221570,0.462,ads,1,T,5,None
13:07:48 27Jan2020,TSMD14,2109,chunk31,FA1,30760496-30760800,0.304,ads,2,T,5,None
13:07:56 27Jan2020,TSMD14,2109,chunk31,FA1,30768460-30768992,0.532,ads,1,T,6,None
13:07:33 27Jan2020,TSMD14,2109,chunk28,FA1,29290304-29290976,0.672,ads,2,T,7,None
13:07:39 27Jan2020,TSMD14,2109,chunk28,FA1,29295990-29296388,0.398,cds,1,T,5,None
13:06:31 27Jan2020,TSMD14,2109,chunk24,FA1,24357316-24357612,0.296,cds,2,T,5,None
13:06:39 27Jan2020,TSMD14,2109,chunk25,FA1,24596984-24597664,0.68,cds,3,T,4,None
13:06:55 27Jan2020,TSMD14,2109,chunk25,FA1,24619425-24619972,0.547,cds,0,T,14,None
13:03:04 27Jan2020,TSMD14,2109,chunk8,FA1,4344579-4344940,0.361,ads,2,T,4,None
13:03:27 27Jan2020,TSMD14,2109,chunk8,FA1,4370749-4371725,0.976,ads,2,T,9,None
13:03:16 27Jan2020,TSMD14,2109,chunk8,FA1,4347224-4347914,0.69,cds,3,T,4,None
13:02:45 27Jan2020,TSMD14,2109,chunk8,FA1,4331305-4331502,0.197,cds,1,T,8,None
13:02:23 27Jan2020,TSMD14,2109,chunk8,FA1,4328280-4328639,0.359,cds,3,T,5,None
13:02:34 27Jan2020,TSMD14,2109,chunk8,FA1,4328834-4329069,0.235,cds,3,T,8,None
13:03:11 27Jan2020,TSMD14,2109,chunk8,FA1,4346605-4346841,0.236,cds,1,T,5,None
13:02:58 27Jan2020,TSMD14,2109,chunk8,FA1,4338665-4338989,0.324,ads,2,T,11,None
13:00:27 27Jan2020,TSMD14,2109,chunk3,FA1,3673484-3676022,2.538,ads,3,T,7,None
13:00:36 27Jan2020,TSMD14,2109,chunk3,FA1,3676723-3677069,0.346,cds,3,T,6,None
13:00:07 27Jan2020,TSMD14,2109,chunk2,FA1,3606215-3606377,0.162,ads,2,T,10,None
13:00:16 27Jan2020,TSMD14,2109,chunk2,FA1,3650280-3651174,0.894,cds,2,T,8,None
12:59:51 27Jan2020,TSMD14,2109,chunk1,FA1,3593258-3593900,0.642,cds,3,T,9,None
12:59:26 27Jan2020,TSMD14,2109,chunk1,FA1,3544029-3545144,1.115,ads,2,T,42,None
12:59:40 27Jan2020,TSMD14,2109,chunk1,FA1,3579785-3580395,0.61,cds,3,T,11,None
13:08:12 27Jan2020,TSMD14,2109,chunk32,FA1,31670300-31670760,0.46,ads,2,T,6,None
13:08:04 27Jan2020,TSMD14,2109,chunk32,FA1,31660680-31660968,0.288,cds,2,T,5,None
13:02:15 27Jan2020,TSMD14,2109,chunk7,FA1,4184903-4185702,0.799,cds,2,T,7,None
13:01:38 27Jan2020,TSMD14,2109,chunk6,FA1,4104430-4104798,0.368,ads,2,T,8,None
13:01:48 27Jan2020,TSMD14,2109,chunk6,FA1,4127990-4129054,1.064,cds,2,T,8,None
13:01:54 27Jan2020,TSMD14,2109,chunk6,FA1,4132669-4133090,0.421,cds,3,T,4,None
13:02:03 27Jan2020,TSMD14,2109,chunk6,FA1,4137008-4137831,0.823,ads,2,T,7,None
13:01:03 27Jan2020,TSMD14,2109,chunk6,FA1,4095542-4095903,0.361,ads,2,T,9,None
13:01:27 27Jan2020,TSMD14,2109,chunk6,FA1,4102388-4102896,0.508,cds,1,T,9,None
13:01:16 27Jan2020,TSMD14,2109,chunk6,FA1,4098584-4098812,0.228,ads,2,T,10,None
13:00:51 27Jan2020,TSMD14,2109,chunk5,FA1,4030674-4030807,0.133,cds,1,T,8,None
13:05:45 27Jan2020,TSMD14,2109,chunk21,FA1,22855732-22856108,0.376,cds,1,T,6,None
13:13:31 27Jan2020,TSMD14,8787,chunk13,FA2,9143766-9144855,1.089,cds,2,T,7,None
13:13:21 27Jan2020,TSMD14,8787,chunk13,FA2,9132966-9133988,1.022,ads,2,T,28,None
13:12:29 27Jan2020,TSMD14,8787,chunk12,FA2,9057065-9057565,0.5,cds,3,T,19,None
13:12:49 27Jan2020,TSMD14,8787,chunk12,FA2,9088700-9089200,0.5,cds,2,T,17,None
13:16:15 27Jan2020,TSMD14,8787,chunk18,FA2,9500970-9501470,0.5,cds,2,T,12,None
13:16:29 27Jan2020,TSMD14,8787,chunk18,FA2,9526050-9526600,0.55,ads,1,T,13,None
13:15:44 27Jan2020,TSMD14,8787,chunk17,FA2,9390142-9390804,0.662,cds,0,T,44,None
13:21:16 27Jan2020,TSMD14,8787,chunk38,FA1,25687416-25688388,0.972,ads,2,A,8,None
