Date coded,Coder,Recording,Chunk,Block,Part,Length (ms),include_exclude,confidence_level,sounded_happy,sounded_soothing,sounded_loving,sounded_exited,Original Label,Duration,Comments
14:39:58 14Jan2020,TSMA9,8787,chunk18,FA2,9526050-9526600,0.55,unlabeled,4,0,3,3,0,T,14,None
14:39:14 14Jan2020,TSMA9,8787,chunk17,FA2,9390142-9390804,0.662,unlabeled,4,2,4,3,4,T,14,None
14:43:45 14Jan2020,TSMA9,8787,chunk38,FA1,25687416-25688388,0.972,unlabeled,2,2,1,3,2,A,13,None
14:43:30 14Jan2020,TSMA9,8787,chunk38,FA1,25684779-25685401,0.622,unlabeled,4,0,4,1,0,A,12,None
14:38:57 14Jan2020,TSMA9,8787,chunk14,FA2,9202608-9205123,2.515,unlabeled,3,0,0,0,3,A,13,None
14:38:42 14Jan2020,TSMA9,8787,chunk14,FA2,9183157-9184142,0.985,unlabeled,1,0,0,1,2,T,33,None
14:40:13 14Jan2020,TSMA9,8787,chunk20,FA1,14545620-14546254,0.634,unlabeled,3,1,3,4,1,C,11,None
14:40:39 14Jan2020,TSMA9,8787,chunk21,FA1,14601533-14601986,0.453,unlabeled,4,2,3,3,1,C,22,None
14:42:05 14Jan2020,TSMA9,8787,chunk31,FA2,19487165-19487565,0.4,unlabeled,4,4,3,2,2,T,10,None
14:41:08 14Jan2020,TSMA9,8787,chunk27,FA1,15261275-15261815,0.54,unlabeled,4,1,0,0,2,T,11,None
14:40:55 14Jan2020,TSMA9,8787,chunk27,FA1,15247140-15247970,0.83,unlabeled,4,0,2,0,1,T,13,None
14:41:35 14Jan2020,TSMA9,8787,chunk30,FA2,19405200-19407670,2.47,unlabeled,4,3,2,1,4,T,24,None
14:41:52 14Jan2020,TSMA9,8787,chunk30,FA2,19437965-19438269,0.304,unlabeled,4,1,4,1,1,T,15,None
14:42:22 14Jan2020,TSMA9,8787,chunk32,FA2,19515289-19516639,1.35,unlabeled,4,4,2,3,3,A,13,None
14:42:54 14Jan2020,TSMA9,8787,chunk32,FA2,19543969-19547395,3.426,unlabeled,1,0,0,1,1,C,13,None
14:42:39 14Jan2020,TSMA9,8787,chunk32,FA2,19535129-19537143,2.014,unlabeled,2,1,1,0,4,C,15,None
14:43:59 14Jan2020,TSMA9,8787,chunk47,FA2,28186905-28188000,1.095,unlabeled,4,4,1,4,4,T,11,None
14:43:15 14Jan2020,TSMA9,8787,chunk37,FA1,25568287-25570482,2.195,unlabeled,4,0,1,4,2,C,18,None
13:47:23 31Jan2020,TSMA32,3026,chunk12,FA1,5890449-5891500,1.051,unlabeled,0,1,1,1,0,T,11,None
13:46:34 31Jan2020,TSMA32,3026,chunk11,FA1,5815842-5816239,0.397,unlabeled,0,0,0,0,0,T,10,None
13:46:49 31Jan2020,TSMA32,3026,chunk11,FA1,5830066-5830586,0.52,unlabeled,0,1,0,1,0,T,12,None
13:47:07 31Jan2020,TSMA32,3026,chunk11,FA1,5836985-5837401,0.416,unlabeled,0,0,0,0,0,T,12,None
13:46:14 31Jan2020,TSMA32,3026,chunk10,FA1,5749130-5750280,1.15,unlabeled,0,1,1,1,0,T,11,None
13:48:07 31Jan2020,TSMA32,3026,chunk15,FA1,8982657-8983773,1.116,unlabeled,0,1,1,1,0,T,16,None
13:48:26 31Jan2020,TSMA32,3026,chunk15,FA1,8984620-8985943,1.323,unlabeled,0,1,2,2,0,T,17,None
13:47:45 31Jan2020,TSMA32,3026,chunk14,FA1,8926110-8927480,1.37,unlabeled,0,1,2,2,0,T,18,None
13:49:39 31Jan2020,TSMA32,3026,chunk22,FA1,17053090-17053610,0.52,unlabeled,0,0,0,0,2,T,17,None
13:49:20 31Jan2020,TSMA32,3026,chunk22,FA1,17050830-17051630,0.8,unlabeled,0,1,1,1,1,T,13,None
13:48:40 31Jan2020,TSMA32,3026,chunk19,FA1,13578840-13579290,0.45,unlabeled,0,2,0,0,2,T,10,None
13:50:25 31Jan2020,TSMA32,3026,chunk27,FA1,29288558-29289409,0.851,unlabeled,0,0,0,1,0,T,20,None
13:49:55 31Jan2020,TSMA32,3026,chunk24,FA1,17218110-17220010,1.9,unlabeled,0,1,2,2,0,T,12,None
13:51:09 31Jan2020,TSMA32,3026,chunk29,FA1,29389847-29393064,3.217,unlabeled,0,1,1,1,1,C,11,None
13:45:28 31Jan2020,TSMA32,3026,chunk1,FA1,1725530-1728100,2.57,unlabeled,0,1,1,1,1,T,20,None
13:51:27 31Jan2020,TSMA32,3026,chunk40,FA1,32554839-32555510,0.671,unlabeled,0,0,0,0,0,C,12,None
13:51:42 31Jan2020,TSMA32,3026,chunk40,FA1,32560745-32561244,0.499,unlabeled,0,0,0,0,0,A,12,None
13:49:03 31Jan2020,TSMA32,3026,chunk20,FA1,15454646-15455780,1.134,unlabeled,0,0,0,2,0,T,17,None
13:52:06 31Jan2020,TSMA32,3026,chunk42,FA1,32681267-32682600,1.333,unlabeled,0,1,1,1,1,C,17,None
13:45:59 31Jan2020,TSMA32,3026,chunk4,FA1,1937561-1939172,1.611,unlabeled,0,0,1,1,0,C,26,None
13:38:03 31Jan2020,TSMA32,2109,chunk12,FA1,14427593-14428162,0.569,unlabeled,0,0,0,0,0,A,7,None
13:38:12 31Jan2020,TSMA32,2109,chunk12,FA1,14465746-14466302,0.556,unlabeled,0,0,0,0,0,A,8,None
13:37:09 31Jan2020,TSMA32,2109,chunk11,FA1,14380507-14382394,1.887,unlabeled,0,0,2,2,1,A,17,None
13:37:44 31Jan2020,TSMA32,2109,chunk11,FA1,14420204-14421186,0.982,unlabeled,0,0,0,0,0,A,7,None
13:37:21 31Jan2020,TSMA32,2109,chunk11,FA1,14395418-14396095,0.677,unlabeled,0,2,2,2,2,A,10,None
13:37:36 31Jan2020,TSMA32,2109,chunk11,FA1,14397366-14398302,0.936,unlabeled,0,2,0,1,1,A,13,None
13:36:45 31Jan2020,TSMA32,2109,chunk10,FA1,14354387-14355944,1.557,unlabeled,0,2,1,1,0,A,15,None
13:36:28 31Jan2020,TSMA32,2109,chunk10,FA1,14351526-14352189,0.663,unlabeled,0,1,0,0,0,A,12,None
13:38:49 31Jan2020,TSMA32,2109,chunk17,FA1,18168308-18168732,0.424,unlabeled,0,0,0,0,0,T,32,None
13:41:11 31Jan2020,TSMA32,2109,chunk22,FA1,22922720-22923548,0.828,unlabeled,0,1,1,0,2,T,15,None
13:40:32 31Jan2020,TSMA32,2109,chunk22,FA1,22910806-22912224,1.418,unlabeled,0,1,1,1,1,T,16,None
13:40:54 31Jan2020,TSMA32,2109,chunk22,FA1,22913178-22916060,2.882,unlabeled,0,2,3,2,1,T,19,None
13:42:11 31Jan2020,TSMA32,2109,chunk26,FA1,25228708-25229502,0.794,unlabeled,0,2,2,1,3,T,13,None
13:42:30 31Jan2020,TSMA32,2109,chunk26,FA1,25232574-25232876,0.302,unlabeled,0,2,0,0,2,T,17,None
13:42:43 31Jan2020,TSMA32,2109,chunk26,FA1,25249904-25250976,1.072,unlabeled,0,2,2,2,2,T,9,None
13:39:55 31Jan2020,TSMA32,2109,chunk19,FA1,22712384-22713280,0.896,unlabeled,0,2,2,1,3,T,19,None
13:39:02 31Jan2020,TSMA32,2109,chunk18,FA1,20214430-20214808,0.378,unlabeled,0,0,0,0,0,T,9,None
13:39:27 31Jan2020,TSMA32,2109,chunk18,FA1,20226792-20227076,0.284,unlabeled,0,0,0,0,1,T,10,None
13:39:15 31Jan2020,TSMA32,2109,chunk18,FA1,20221108-20221570,0.462,unlabeled,0,1,0,0,1,T,12,None
13:44:05 31Jan2020,TSMA32,2109,chunk31,FA1,30760496-30760800,0.304,unlabeled,0,3,1,1,3,T,12,None
13:44:20 31Jan2020,TSMA32,2109,chunk31,FA1,30768460-30768992,0.532,unlabeled,0,3,2,1,3,T,12,None
13:43:30 31Jan2020,TSMA32,2109,chunk28,FA1,29290304-29290976,0.672,unlabeled,0,1,1,1,1,T,7,None
13:43:45 31Jan2020,TSMA32,2109,chunk28,FA1,29295990-29296388,0.398,unlabeled,0,0,0,0,0,T,9,None
13:41:24 31Jan2020,TSMA32,2109,chunk24,FA1,24357316-24357612,0.296,unlabeled,0,0,0,0,0,T,9,None
13:41:40 31Jan2020,TSMA32,2109,chunk25,FA1,24596984-24597664,0.68,unlabeled,0,2,2,2,2,T,10,None
13:41:54 31Jan2020,TSMA32,2109,chunk25,FA1,24619425-24619972,0.547,unlabeled,0,1,0,0,1,T,11,None
13:35:12 31Jan2020,TSMA32,2109,chunk8,FA1,4344579-4344940,0.361,unlabeled,0,3,3,2,3,T,13,None
13:36:12 31Jan2020,TSMA32,2109,chunk8,FA1,4370749-4371725,0.976,unlabeled,0,1,0,0,2,T,13,None
13:35:57 31Jan2020,TSMA32,2109,chunk8,FA1,4347224-4347914,0.69,unlabeled,0,4,3,3,4,T,28,None
13:34:45 31Jan2020,TSMA32,2109,chunk8,FA1,4331305-4331502,0.197,unlabeled,0,0,0,0,0,T,13,None
13:34:05 31Jan2020,TSMA32,2109,chunk8,FA1,4328280-4328639,0.359,unlabeled,0,2,0,0,2,T,15,None
13:34:28 31Jan2020,TSMA32,2109,chunk8,FA1,4328834-4329069,0.235,unlabeled,0,1,0,0,2,T,21,None
13:35:27 31Jan2020,TSMA32,2109,chunk8,FA1,4346605-4346841,0.236,unlabeled,0,3,2,2,3,T,14,None
13:34:57 31Jan2020,TSMA32,2109,chunk8,FA1,4338665-4338989,0.324,unlabeled,0,0,0,0,0,T,10,None
13:28:34 31Jan2020,TSMA32,2109,chunk3,FA1,3673484-3676022,2.538,unlabeled,0,2,1,1,2,T,23,None
13:30:45 31Jan2020,TSMA32,2109,chunk3,FA1,3676723-3677069,0.346,unlabeled,0,2,2,0,2,T,14,None
13:29:58 31Jan2020,TSMA32,2109,chunk2,FA1,3606215-3606377,0.162,unlabeled,0,0,0,0,0,T,19,None
13:30:19 31Jan2020,TSMA32,2109,chunk2,FA1,3650280-3651174,0.894,unlabeled,0,1,1,1,1,T,19,None
13:29:34 31Jan2020,TSMA32,2109,chunk1,FA1,3593258-3593900,0.642,unlabeled,0,1,0,0,1,T,19,None
13:28:58 31Jan2020,TSMA32,2109,chunk1,FA1,3544029-3545144,1.115,unlabeled,0,0,0,0,0,T,7,None
13:29:12 31Jan2020,TSMA32,2109,chunk1,FA1,3579785-3580395,0.61,unlabeled,0,0,0,0,0,T,10,None
13:44:52 31Jan2020,TSMA32,2109,chunk32,FA1,31670300-31670760,0.46,unlabeled,0,0,0,0,0,T,12,None
13:44:38 31Jan2020,TSMA32,2109,chunk32,FA1,31660680-31660968,0.288,unlabeled,0,0,0,0,0,T,13,None
13:33:44 31Jan2020,TSMA32,2109,chunk7,FA1,4184903-4185702,0.799,unlabeled,0,2,2,0,0,T,14,None
13:32:23 31Jan2020,TSMA32,2109,chunk6,FA1,4104430-4104798,0.368,unlabeled,0,0,0,0,0,T,20,None
13:32:39 31Jan2020,TSMA32,2109,chunk6,FA1,4127990-4129054,1.064,unlabeled,0,2,2,2,2,T,13,None
13:32:55 31Jan2020,TSMA32,2109,chunk6,FA1,4132669-4133090,0.421,unlabeled,0,0,0,0,1,T,14,None
13:33:23 31Jan2020,TSMA32,2109,chunk6,FA1,4137008-4137831,0.823,unlabeled,0,1,0,0,1,T,26,None
13:31:29 31Jan2020,TSMA32,2109,chunk6,FA1,4095542-4095903,0.361,unlabeled,0,1,0,0,1,T,20,None
13:32:02 31Jan2020,TSMA32,2109,chunk6,FA1,4102388-4102896,0.508,unlabeled,0,1,1,1,1,T,13,None
13:31:45 31Jan2020,TSMA32,2109,chunk6,FA1,4098584-4098812,0.228,unlabeled,0,3,3,0,3,T,13,None
13:31:01 31Jan2020,TSMA32,2109,chunk5,FA1,4030674-4030807,0.133,unlabeled,0,0,0,0,0,T,9,None
13:40:11 31Jan2020,TSMA32,2109,chunk21,FA1,22855732-22856108,0.376,unlabeled,0,0,0,0,0,T,10,None
13:53:16 31Jan2020,TSMA32,8787,chunk13,FA2,9143766-9144855,1.089,unlabeled,0,3,0,0,3,T,14,None
13:52:59 31Jan2020,TSMA32,8787,chunk13,FA2,9132966-9133988,1.022,unlabeled,0,1,0,0,1,T,14,None
13:52:29 31Jan2020,TSMA32,8787,chunk12,FA2,9057065-9057565,0.5,unlabeled,0,2,1,1,2,T,16,None
13:52:41 31Jan2020,TSMA32,8787,chunk12,FA2,9088700-9089200,0.5,unlabeled,0,2,1,1,2,T,10,None
13:54:32 31Jan2020,TSMA32,8787,chunk18,FA2,9500970-9501470,0.5,unlabeled,0,0,0,0,0,T,6,None
13:54:43 31Jan2020,TSMA32,8787,chunk18,FA2,9526050-9526600,0.55,unlabeled,0,1,0,0,0,T,8,None
13:54:17 31Jan2020,TSMA32,8787,chunk17,FA2,9390142-9390804,0.662,unlabeled,0,3,0,0,3,T,12,None
13:58:13 31Jan2020,TSMA32,8787,chunk38,FA1,25687416-25688388,0.972,unlabeled,0,1,0,1,2,A,9,None
13:58:03 31Jan2020,TSMA32,8787,chunk38,FA1,25684779-25685401,0.622,unlabeled,0,1,0,0,0,A,9,None
13:54:00 31Jan2020,TSMA32,8787,chunk14,FA2,9202608-9205123,2.515,unlabeled,0,0,0,0,0,A,19,None
13:53:39 31Jan2020,TSMA32,8787,chunk14,FA2,9183157-9184142,0.985,unlabeled,0,0,0,0,2,T,13,None
13:55:02 31Jan2020,TSMA32,8787,chunk20,FA1,14545620-14546254,0.634,unlabeled,0,0,0,0,0,C,12,None
13:55:24 31Jan2020,TSMA32,8787,chunk21,FA1,14601533-14601986,0.453,unlabeled,0,3,3,0,3,C,18,None
13:55:33 31Jan2020,TSMA32,8787,chunk21,FA1,14654466-14654861,0.395,unlabeled,0,1,1,1,1,C,7,None
13:56:46 31Jan2020,TSMA32,8787,chunk31,FA2,19487165-19487565,0.4,unlabeled,0,1,0,0,2,T,13,None
13:56:00 31Jan2020,TSMA32,8787,chunk27,FA1,15261275-15261815,0.54,unlabeled,0,2,0,0,2,T,11,None
13:55:48 31Jan2020,TSMA32,8787,chunk27,FA1,15247140-15247970,0.83,unlabeled,0,0,0,0,0,T,8,None
13:56:16 31Jan2020,TSMA32,8787,chunk30,FA2,19405200-19407670,2.47,unlabeled,0,4,2,2,4,T,11,None
13:56:27 31Jan2020,TSMA32,8787,chunk30,FA2,19437965-19438269,0.304,unlabeled,0,0,0,0,0,T,9,None
13:57:04 31Jan2020,TSMA32,8787,chunk32,FA2,19515289-19516639,1.35,unlabeled,0,4,4,0,4,A,12,None
13:57:28 31Jan2020,TSMA32,8787,chunk32,FA2,19543969-19547395,3.426,unlabeled,0,4,2,0,4,C,10,None
13:57:17 31Jan2020,TSMA32,8787,chunk32,FA2,19535129-19537143,2.014,unlabeled,0,4,2,2,4,C,11,None
13:58:31 31Jan2020,TSMA32,8787,chunk47,FA2,28186905-28188000,1.095,unlabeled,0,4,3,0,4,T,10,None
13:57:48 31Jan2020,TSMA32,8787,chunk37,FA1,25568287-25570482,2.195,unlabeled,0,3,1,2,1,C,16,None
14:11:09 03Feb2020,TSMA33,6216,chunk12,FA1,6393264-6394664,1.4,unlabeled,3,3,1,1,3,T,19,None
14:11:28 03Feb2020,TSMA33,6216,chunk12,FA1,6441319-6443908,2.589,unlabeled,4,3,3,3,1,T,16,None
14:10:46 03Feb2020,TSMA33,6216,chunk12,FA1,6383249-6383509,0.26,unlabeled,1,1,0,0,1,T,21,None
14:15:28 03Feb2020,TSMA33,6216,chunk28,FA1,17832815-17833135,0.32,unlabeled,1,2,0,0,2,T,11,None
14:15:43 03Feb2020,TSMA33,6216,chunk28,FA1,17847385-17848000,0.615,unlabeled,1,0,0,0,0,T,14,None
14:16:06 03Feb2020,TSMA33,6216,chunk39,FA1,24007921-24008439,0.518,unlabeled,1,1,0,2,0,T,19,None
14:12:52 03Feb2020,TSMA33,6216,chunk15,FA1,6611372-6612953,1.581,unlabeled,2,1,0,0,1,A,17,None
14:12:14 03Feb2020,TSMA33,6216,chunk14,FA1,6531076-6532705,1.629,unlabeled,1,1,0,1,0,T,19,None
14:11:52 03Feb2020,TSMA33,6216,chunk14,FA1,6527624-6528366,0.742,unlabeled,1,1,0,0,1,T,18,None
14:12:28 03Feb2020,TSMA33,6216,chunk14,FA4,6554480-6554900,0.42,unlabeled,1,0,0,0,0,A,12,None
14:13:30 03Feb2020,TSMA33,6216,chunk22,FA1,8899420-8900240,0.82,unlabeled,2,2,1,1,2,T,13,None
14:13:50 03Feb2020,TSMA33,6216,chunk22,FA1,8925155-8925855,0.7,unlabeled,2,1,1,1,0,T,18,None
14:14:20 03Feb2020,TSMA33,6216,chunk23,FA1,13959689-13960788,1.099,unlabeled,3,2,4,3,0,A,26,None
14:13:12 03Feb2020,TSMA33,6216,chunk19,FA1,7598640-7599983,1.343,unlabeled,2,1,0,0,2,T,16,None
14:14:54 03Feb2020,TSMA33,6216,chunk26,FA1,14203533-14205168,1.635,unlabeled,2,0,2,2,0,A,14,None
14:15:12 03Feb2020,TSMA33,6216,chunk27,FA1,16611490-16612680,1.19,unlabeled,1,1,0,0,2,T,14,None
14:14:35 03Feb2020,TSMA33,6216,chunk25,FA1,14149402-14152358,2.956,unlabeled,2,0,2,0,0,A,11,None
14:10:17 03Feb2020,TSMA33,6216,chunk8,FA1,3515940-3516796,0.856,unlabeled,1,0,0,0,0,T,22,None
14:09:12 03Feb2020,TSMA33,6216,chunk6,FA1,3379906-3381336,1.43,unlabeled,3,3,0,0,3,T,15,None
14:09:33 03Feb2020,TSMA33,6216,chunk6,FA1,3416695-3417536,0.841,unlabeled,1,0,0,0,0,T,17,None
14:09:49 03Feb2020,TSMA33,6216,chunk6,FA1,3418508-3419292,0.784,unlabeled,1,0,0,0,1,T,14,None
14:17:01 03Feb2020,TSMA33,6216,chunk44,FA1,27346765-27347395,0.63,unlabeled,1,1,1,2,0,T,15,None
14:07:58 03Feb2020,TSMA33,6216,chunk2,FA1,1571982-1572568,0.586,unlabeled,2,1,1,1,0,T,19,None
14:08:23 03Feb2020,TSMA33,6216,chunk2,FA1,1593641-1594978,1.337,unlabeled,2,2,0,1,2,T,21,None
14:17:25 03Feb2020,TSMA33,6216,chunk46,FA1,29105449-29105838,0.389,unlabeled,2,0,0,0,4,A,17,None
14:16:27 03Feb2020,TSMA33,6216,chunk40,FA3,24044935-24045985,1.05,unlabeled,1,0,1,2,0,T,16,None
14:16:42 03Feb2020,TSMA33,6216,chunk40,FA4,24079694-24080525,0.831,unlabeled,1,0,1,0,2,A,13,None
14:06:45 03Feb2020,TSMA33,6216,chunk1,FA1,896410-897570,1.16,unlabeled,3,1,0,1,2,T,70,None
14:07:12 03Feb2020,TSMA33,6216,chunk1,FA1,903695-906725,3.03,unlabeled,3,2,0,0,2,T,23,None
14:07:34 03Feb2020,TSMA33,6216,chunk1,FA1,921780-923340,1.56,unlabeled,2,2,0,0,2,T,17,None
14:08:53 03Feb2020,TSMA33,6216,chunk5,FA1,1856421-1857458,1.037,unlabeled,2,0,2,1,0,T,23,None
14:25:24 03Feb2020,TSMA33,7326,chunk28,FA1,18525254-18527720,2.466,unlabeled,2,2,3,2,0,T,15,None
14:25:35 03Feb2020,TSMA33,7326,chunk28,FA1,18534227-18534876,0.649,unlabeled,2,2,0,0,2,T,10,None
14:25:55 03Feb2020,TSMA33,7326,chunk29,FA1,18576890-18577683,0.793,unlabeled,1,1,1,1,1,T,15,None
14:26:32 03Feb2020,TSMA33,7326,chunk29,FA1,18601468-18602461,0.993,unlabeled,1,0,0,2,0,C,16,None
14:26:50 03Feb2020,TSMA33,7326,chunk29,FA1,18603256-18604790,1.534,unlabeled,2,1,2,2,0,C,17,None
14:26:14 03Feb2020,TSMA33,7326,chunk29,FA1,18578870-18580584,1.714,unlabeled,2,3,0,1,1,T,17,None
14:19:58 03Feb2020,TSMA33,7326,chunk23,FA1,14995127-14996124,0.997,unlabeled,3,0,0,0,1,T,10,None
14:23:52 03Feb2020,TSMA33,7326,chunk26,FA1,18405145-18405655,0.51,unlabeled,1,2,1,1,0,T,16,None
14:22:57 03Feb2020,TSMA33,7326,chunk26,FA1,18395713-18397176,1.463,unlabeled,2,1,0,0,2,T,17,None
14:24:54 03Feb2020,TSMA33,7326,chunk26,FA1,18423398-18423828,0.43,unlabeled,3,3,0,0,3,T,14,None
14:24:04 03Feb2020,TSMA33,7326,chunk26,FA1,18409602-18410719,1.117,unlabeled,3,2,3,3,1,T,10,None
14:24:38 03Feb2020,TSMA33,7326,chunk26,FA1,18422117-18422730,0.613,unlabeled,3,2,0,1,1,T,19,None
14:24:17 03Feb2020,TSMA33,7326,chunk26,FA1,18412204-18413393,1.189,unlabeled,3,3,3,3,0,T,11,None
14:23:35 03Feb2020,TSMA33,7326,chunk26,FA1,18402613-18403959,1.346,unlabeled,1,2,0,0,0,T,16,None
14:22:38 03Feb2020,TSMA33,7326,chunk26,FA1,18388405-18388981,0.576,unlabeled,3,1,1,3,0,T,13,None
14:23:17 03Feb2020,TSMA33,7326,chunk26,FA1,18399092-18399692,0.6,unlabeled,1,0,0,2,0,T,19,None
14:25:05 03Feb2020,TSMA33,7326,chunk26,FA1,18424348-18425015,0.667,unlabeled,1,2,0,0,0,T,9,None
14:20:40 03Feb2020,TSMA33,7326,chunk24,FA1,15076500-15078229,1.729,unlabeled,3,0,0,0,2,T,13,None
14:20:22 03Feb2020,TSMA33,7326,chunk24,FA1,15047442-15048349,0.907,unlabeled,1,1,0,0,1,T,20,None
14:21:47 03Feb2020,TSMA33,7326,chunk24,FA1,15089434-15090934,1.5,unlabeled,3,2,3,3,0,T,14,None
14:20:56 03Feb2020,TSMA33,7326,chunk24,FA1,15079106-15079778,0.672,unlabeled,2,1,0,0,2,T,14,None
14:21:14 03Feb2020,TSMA33,7326,chunk24,FA1,15085418-15086016,0.598,unlabeled,2,0,0,2,0,T,16,None
14:21:31 03Feb2020,TSMA33,7326,chunk24,FA1,15088057-15088786,0.729,unlabeled,4,1,2,2,0,T,15,None
14:22:05 03Feb2020,TSMA33,7326,chunk25,FA1,15114549-15114909,0.36,unlabeled,2,2,0,0,1,T,14,None
14:22:19 03Feb2020,TSMA33,7326,chunk25,FA1,15122295-15122754,0.459,unlabeled,1,2,0,0,1,T,13,None
14:19:28 03Feb2020,TSMA33,7326,chunk9,FA1,6935357-6936418,1.061,unlabeled,4,2,3,2,2,T,12,None
14:19:14 03Feb2020,TSMA33,7326,chunk9,FA1,6927496-6928764,1.268,unlabeled,1,0,1,0,0,T,14,None
14:19:43 03Feb2020,TSMA33,7326,chunk9,FA1,6940080-6941386,1.306,unlabeled,1,0,0,0,0,T,13,None
14:18:54 03Feb2020,TSMA33,7326,chunk8,FA2,6566153-6566884,0.731,unlabeled,2,1,1,0,2,A,18,None
14:18:32 03Feb2020,TSMA33,7326,chunk8,FA1,6565776-6566730,0.954,unlabeled,2,0,1,0,1,T,15,None
14:27:40 03Feb2020,TSMA33,7326,chunk34,FA1,27400012-27400851,0.839,unlabeled,1,1,0,0,0,T,11,None
14:27:27 03Feb2020,TSMA33,7326,chunk34,FA1,27398758-27399208,0.45,unlabeled,3,2,0,0,2,T,11,None
14:28:13 03Feb2020,TSMA33,7326,chunk44,FA1,28471290-28472340,1.05,unlabeled,2,0,0,0,3,T,13,None
14:17:58 03Feb2020,TSMA33,7326,chunk2,FA2,3901270-3902450,1.18,unlabeled,3,2,0,0,2,A,15,None
14:27:11 03Feb2020,TSMA33,7326,chunk32,FA1,27157897-27158433,0.536,unlabeled,3,3,0,2,3,T,13,None
14:18:14 03Feb2020,TSMA33,7326,chunk6,FA1,4402455-4403095,0.64,unlabeled,3,2,0,0,3,T,12,None
14:27:57 03Feb2020,TSMA33,7326,chunk42,FA1,28064949-28065690,0.741,unlabeled,1,2,0,0,1,T,14,None
14:28:36 03Feb2020,TSMA33,8179,chunk7,FA1,2410119-2410990,0.871,unlabeled,4,3,3,3,3,A,13,None
14:29:11 03Feb2020,TSMA33,8179,chunk21,FA2,16292865-16295496,2.631,unlabeled,3,2,0,0,4,A,16,None
14:29:26 03Feb2020,TSMA33,8179,chunk21,FA3,16296446-16297291,0.845,unlabeled,1,0,0,0,1,A,13,None
14:31:05 03Feb2020,TSMA33,8179,chunk48,FA1,30255737-30256840,1.103,unlabeled,2,1,0,0,2,C,96,None
14:28:51 03Feb2020,TSMA33,8179,chunk16,FA2,13865540-13865908,0.368,unlabeled,2,2,0,0,2,A,12,None
14:28:43 20Jan2020,TSMA25,7220,chunk28,FA3,10140781-10142982,2.201,unlabeled,2,1,0,0,1,A,11,None
14:30:29 20Jan2020,TSMA25,7220,chunk38,FA1,15710148-15711393,1.245,unlabeled,2,0,0,0,2,C,15,None
14:28:16 20Jan2020,TSMA25,7220,chunk23,FA2,6314238-6315155,0.917,unlabeled,2,0,0,0,2,A,8,None
14:30:09 20Jan2020,TSMA25,7220,chunk37,FA1,15668705-15669471,0.766,unlabeled,2,0,0,1,2,A,9,None
14:29:13 20Jan2020,TSMA25,7220,chunk31,FA3,10331446-10332114,0.668,unlabeled,2,2,1,0,2,A,12,None
14:29:22 20Jan2020,TSMA25,7220,chunk31,FA3,10333771-10334051,0.28,unlabeled,1,1,0,1,2,A,8,None
14:28:57 20Jan2020,TSMA25,7220,chunk30,FA2,10259792-10260960,1.168,unlabeled,3,2,0,1,3,A,11,None
14:28:29 20Jan2020,TSMA25,7220,chunk24,FA1,6382150-6384698,2.548,unlabeled,3,0,2,1,1,A,9,None
14:31:08 20Jan2020,TSMA25,7220,chunk41,FA2,16862720-16863544,0.824,unlabeled,3,0,2,2,1,A,23,None
14:28:06 20Jan2020,TSMA25,7220,chunk5,FA2,2277112-2277846,0.734,unlabeled,2,1,0,1,1,C,20,None
14:29:58 20Jan2020,TSMA25,7220,chunk33,FA1,15234570-15235390,0.82,unlabeled,3,2,0,1,2,T,7,None
14:29:48 20Jan2020,TSMA25,7220,chunk33,FA1,15227970-15228840,0.87,unlabeled,2,1,0,0,1,T,22,None
14:31:45 20Jan2020,TSMA25,7220,chunk45,FA1,22553842-22554290,0.448,unlabeled,2,0,1,1,0,A,23,None
14:31:21 20Jan2020,TSMA25,7220,chunk45,FA1,22509634-22510507,0.873,unlabeled,2,1,0,1,1,A,10,None
14:30:42 20Jan2020,TSMA25,7220,chunk40,FA2,16769798-16770312,0.514,unlabeled,1,0,1,1,0,A,11,None
14:33:59 20Jan2020,TSMA25,7220,chunk52,FA4,30659890-30661112,1.222,unlabeled,3,2,1,0,1,A,11,None
14:32:23 20Jan2020,TSMA25,7220,chunk51,FA1,30594186-30594776,0.59,unlabeled,3,2,0,1,3,A,11,None
14:32:37 20Jan2020,TSMA25,7220,chunk51,FA1,30610467-30610937,0.47,unlabeled,3,1,0,1,2,A,12,None
14:33:25 20Jan2020,TSMA25,7220,chunk51,FA4,30644641-30645436,0.795,unlabeled,2,0,0,0,2,A,13,None
14:33:11 20Jan2020,TSMA25,7220,chunk51,FA4,30641566-30642573,1.007,unlabeled,3,2,0,1,3,A,9,None
14:33:01 20Jan2020,TSMA25,7220,chunk51,FA4,30631976-30632598,0.622,unlabeled,2,1,0,0,2,A,19,None
14:33:41 20Jan2020,TSMA25,7220,chunk51,FA4,30646015-30648287,2.272,unlabeled,2,0,1,0,1,A,14,None
14:32:09 20Jan2020,TSMA25,7220,chunk50,FA1,30484060-30484490,0.43,unlabeled,2,0,0,0,2,T,20,None
14:20:51 20Jan2020,TSMA25,0643,chunk39,FA2,26530416-26532096,1.68,unlabeled,3,3,1,2,3,T,13,None
14:21:02 20Jan2020,TSMA25,0643,chunk39,FA2,26551008-26551304,0.296,unlabeled,2,3,0,2,2,C,9,None
14:13:45 20Jan2020,TSMA25,0643,chunk13,FA1,11278211-11279081,0.87,unlabeled,1,0,1,0,0,T,14,None
